Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1302565.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1388775.0,,,,,,,,,,,,,,,
1391672,0.0,3146000.0,Communications Equipment Manufacturing,-14508000.0,1.0,-94048000.0,-233599000.0,326256000.0,94440000.0,Starent Networks LLC,1391672.0,254939000.0,254939000.0,254939000.0,11469000.0,254939000.0,233599000.0,,3.73521,145797000.0,6792000.0,0.0,254939000.0,349379000.0,,82987000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,78575000.0,-2587000.0,Pharmaceutical and Medicine Manufacturing,459000.0,0.0,-316469000.0,-24370000.0,116091000.0,139321000.0,Jazz Pharmaceuticals PLC,1232524.0,68233000.0,-6020000.0,-6020000.0,-138826000.0,-6020000.0,102945000.0,55540000.0,-0.24451,54692000.0,-138778000.0,1.0,-6020000.0,207554000.0,9217000.0,36856000.0
1500341,,20100000.0,"Boiler, Tank, and Shipping Container Manufacturing",-800000.0,,,,,,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,173700000.0,,,11900000.0,,,,,1019000000.0,13200000.0,,,882400000.0,46800000.0,
1615418,221372000.0,,Depository Credit Intermediation,,0.0,291360000.0,,,2938021000.0,Beneficial Bancorp Inc,1615418.0,619797000.0,480263000.0,480263000.0,-1545000.0,480263000.0,,925470000.0,5.30784,,,0.0,480263000.0,3557818000.0,,
1422105,1151672000.0,-7990000.0,Alumina and Aluminum Production and Processing,25496000.0,0.0,0.0,1076042000.0,387385000.0,1650620000.0,Noranda Aluminum Holding Corp,1422105.0,-76000.0,-326334000.0,-326334000.0,22424000.0,-326334000.0,75630000.0,,-105.71131,1395056000.0,144820000.0,1.0,-326334000.0,1650544000.0,,175913000.0
1338042,16097690.0,-744290.0,Pharmaceutical and Medicine Manufacturing,,1.0,-58663960.0,53709380.0,9618980.0,19255940.0,Aegerion Pharmaceuticals Inc,1338042.0,-9004390.0,-55621060.0,-55621060.0,-25035040.0,-55621060.0,9004980.0,,-32.56255,,-24562630.0,0.0,-55621060.0,10251550.0,,19255940.0
1392562,0.0,,Depository Credit Intermediation,,1.0,32382000.0,,,181074000.0,Louisiana Bancorp Inc,1392562.0,89870000.0,89870000.0,89870000.0,2641000.0,89870000.0,,77160000.0,14.16228,,,0.0,89870000.0,270944000.0,,
1391127,0.0,-2533000.0,Computer Systems Design and Related Services,,0.0,-77738000.0,-197097000.0,224933000.0,79391000.0,Limelight Networks Inc,1391127.0,194037000.0,194037000.0,194037000.0,-73020000.0,194037000.0,197097000.0,203550000.0,2.3508,103111000.0,-74210000.0,1.0,194037000.0,273428000.0,857000.0,70432000.0
1365742,997180.0,4488150.0,Audio and Video Equipment Manufacturing,-8568070.0,0.0,39682700.0,-175148280.0,261278080.0,44401780.0,Acorn International Inc,1365742.0,243374730.0,231027050.0,231027050.0,25714340.0,231027050.0,185386740.0,114670000.0,2.53301,248037010.0,-2483180.0,1.0,231027050.0,287775610.0,,35160500.0
1386607,983904000.0,-51200000.0,Communications Equipment Manufacturing,-24012000.0,1.0,574004000.0,-1667843000.0,3601182000.0,1323560000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2670542000.0,2460894000.0,2460894000.0,626563000.0,2460894000.0,2729982000.0,120930000.0,46.87417,3141094000.0,729017000.0,0.0,2460894000.0,3994102000.0,32280000.0,1239764000.0
1386570,228000.0,349000.0,Scientific Research and Development Services,-217000.0,0.0,-5095000.0,-76000.0,1237000.0,2525000.0,Chromadex Corp,1386570.0,397000.0,-90000.0,-90000.0,-190000.0,-90000.0,304000.0,33730000.0,-0.01017,4754000.0,-178000.0,1.0,-90000.0,2920000.0,,2214000.0
