Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1302565.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1388775.0,,,,,,,,,,,,,,,
1391672,0.0,1669000.0,Communications Equipment Manufacturing,-19131000.0,1.0,-33524000.0,-369351000.0,479932000.0,190016000.0,Starent Networks LLC,1391672.0,338201000.0,338201000.0,338201000.0,60524000.0,338201000.0,369351000.0,,4.84057,254076000.0,52180000.0,0.0,338201000.0,528217000.0,,176072000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,0.0,2080000.0,Pharmaceutical and Medicine Manufacturing,1239000.0,0.0,-349882000.0,-157898000.0,199131000.0,60785000.0,Jazz Pharmaceuticals PLC,1232524.0,192788000.0,139990000.0,139990000.0,124984000.0,139990000.0,157898000.0,3082550000.0,3.29636,272277000.0,126584000.0,1.0,139990000.0,253573000.0,7448000.0,52870000.0
1500341,709200000.0,-17200000.0,"Boiler, Tank, and Shipping Container Manufacturing",12100000.0,,-143800000.0,626700000.0,342900000.0,1082800000.0,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,155000000.0,-532300000.0,-532300000.0,-132600000.0,-532300000.0,82500000.0,,-532300.0,1161500000.0,-135000000.0,,-532300000.0,1237800000.0,91900000.0,181300000.0
1615418,150335000.0,,Depository Credit Intermediation,,0.0,315268000.0,,,3966724000.0,Beneficial Bancorp Inc,1615418.0,629380000.0,504913000.0,504913000.0,11036000.0,504913000.0,,753320000.0,5.71723,,,0.0,504913000.0,4596104000.0,,
1422105,428500000.0,7200000.0,Alumina and Aluminum Production and Processing,0.0,0.0,63400000.0,391800000.0,391400000.0,1123900000.0,Noranda Aluminum Holding Corp,1422105.0,253600000.0,48900000.0,48900000.0,140900000.0,48900000.0,42700000.0,413720000.0,5.08643,1559800000.0,121400000.0,1.0,48900000.0,1377500000.0,,265000000.0
1338042,10000000.0,-347300.0,Pharmaceutical and Medicine Manufacturing,,1.0,-130456970.0,-63162770.0,74076610.0,18366820.0,Aegerion Pharmaceuticals Inc,1338042.0,57201340.0,57201340.0,57201340.0,-39468190.0,57201340.0,73162770.0,646580000.0,2.69814,,-39311000.0,0.0,57201340.0,75568160.0,,9400390.0
1392562,0.0,,Depository Credit Intermediation,,1.0,42335000.0,,,255608000.0,Louisiana Bancorp Inc,1392562.0,57520000.0,57520000.0,57520000.0,2117000.0,57520000.0,,51210000.0,17.65972,,,0.0,57520000.0,313128000.0,,
1391127,3874000.0,-2491000.0,Computer Systems Design and Related Services,,0.0,-151554000.0,-136325000.0,188983000.0,37240000.0,Limelight Networks Inc,1391127.0,309105000.0,219793000.0,219793000.0,-25288000.0,219793000.0,140199000.0,220070000.0,2.10633,171292000.0,-32446000.0,1.0,219793000.0,346345000.0,4787000.0,29803000.0
1365742,4411840.0,8169620.0,Audio and Video Equipment Manufacturing,-10217600.0,0.0,15960270.0,-116262970.0,197362280.0,49280160.0,Acorn International Inc,1365742.0,196395510.0,186163850.0,186163850.0,5039420.0,186163850.0,121173860.0,75900000.0,2.0699,362057910.0,1100210.0,1.0,186163850.0,245675670.0,,47950110.0
1386607,558162000.0,-20869000.0,Communications Equipment Manufacturing,-15185000.0,1.0,437755000.0,-2113279000.0,3212607000.0,759020000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2474417000.0,2474417000.0,2474417000.0,-371223000.0,2474417000.0,2755505000.0,6950000.0,46.67277,855544000.0,-348672000.0,0.0,2474417000.0,3233437000.0,4433000.0,657306000.0
