Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1302565.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1388775.0,,,,,,,,,,,,,,,
1391672,0.0,1669000.0,Communications Equipment Manufacturing,-19131000.0,1.0,-33524000.0,-369351000.0,479932000.0,190016000.0,Starent Networks LLC,1391672.0,338201000.0,338201000.0,338201000.0,60524000.0,338201000.0,369351000.0,,4.84057,254076000.0,52180000.0,0.0,338201000.0,528217000.0,,176072000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,1342428000.0,-37966000.0,Pharmaceutical and Medicine Manufacturing,-7630000.0,0.0,35175000.0,658450000.0,1015845000.0,1967811000.0,Jazz Pharmaceuticals PLC,1232524.0,1371144000.0,-769004000.0,-769004000.0,57326000.0,-769004000.0,684042000.0,8644120000.0,-12.68084,1172875000.0,195587000.0,1.0,-769004000.0,3338955000.0,126584000.0,216801000.0
1500341,945500000.0,43000000.0,"Boiler, Tank, and Shipping Container Manufacturing",-13000000.0,,-7200000.0,905200000.0,401800000.0,1471100000.0,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,546200000.0,-691600000.0,-691600000.0,-1900000.0,-691600000.0,40300000.0,,-691600.0,1431300000.0,51400000.0,,-691600000.0,2017300000.0,143600000.0,193900000.0
1615418,25388000.0,,Depository Credit Intermediation,,0.0,360058000.0,,,4140628000.0,Beneficial Bancorp Inc,1615418.0,610894000.0,481382000.0,481382000.0,18033000.0,481382000.0,,1104420000.0,5.82091,,,0.0,481382000.0,4751522000.0,,
1422105,668000000.0,28200000.0,Alumina and Aluminum Production and Processing,-25000000.0,0.0,-68200000.0,653500000.0,347100000.0,1252000000.0,Noranda Aluminum Holding Corp,1422105.0,66100000.0,-120800000.0,-120800000.0,-26600000.0,-120800000.0,20500000.0,3200000.0,-12.27286,1355100000.0,17100000.0,1.0,-120800000.0,1318100000.0,,205000000.0
1338042,213758000.0,5485000.0,Pharmaceutical and Medicine Manufacturing,-10170000.0,1.0,-295465000.0,-162179000.0,407424000.0,252056000.0,Aegerion Pharmaceuticals Inc,1338042.0,160296000.0,160296000.0,160296000.0,-39385000.0,160296000.0,375937000.0,292270000.0,5.63134,158373000.0,-26702000.0,0.0,160296000.0,412352000.0,,39810000.0
1392562,0.0,,Depository Credit Intermediation,,1.0,47949000.0,,,274949000.0,Louisiana Bancorp Inc,1392562.0,58397000.0,58397000.0,58397000.0,2817000.0,58397000.0,,70750000.0,20.12586,,,0.0,58397000.0,333346000.0,,
1391127,358000.0,2276000.0,Computer Systems Design and Related Services,,0.0,-244443000.0,-92726000.0,125646000.0,29178000.0,Limelight Networks Inc,1391127.0,212163000.0,134959000.0,134959000.0,-24591000.0,134959000.0,93084000.0,147470000.0,1.37141,162259000.0,-26718000.0,1.0,134959000.0,241341000.0,3529000.0,25428000.0
1365742,8506320.0,-2963360.0,Audio and Video Equipment Manufacturing,2929190.0,0.0,-86190590.0,-25670150.0,80880490.0,34570520.0,Acorn International Inc,1365742.0,91161940.0,82169940.0,82169940.0,-44326410.0,82169940.0,34686380.0,20820000.0,0.99299,94754720.0,-44874420.0,1.0,82169940.0,125732460.0,,33204900.0
1386607,558162000.0,-20869000.0,Communications Equipment Manufacturing,-15185000.0,1.0,437755000.0,-2113279000.0,3212607000.0,759020000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2474417000.0,2474417000.0,2474417000.0,-371223000.0,2474417000.0,2755505000.0,6950000.0,46.67277,855544000.0,-348672000.0,0.0,2474417000.0,3233437000.0,4433000.0,657306000.0
