Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1388775.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1302565.0,,,,,,,,,,,,,,,
1391672,0.0,1669000.0,Communications Equipment Manufacturing,-19131000.0,1.0,-33524000.0,-369351000.0,479932000.0,190016000.0,Starent Networks LLC,1391672.0,338201000.0,338201000.0,338201000.0,60524000.0,338201000.0,369351000.0,,4.84057,254076000.0,52180000.0,0.0,338201000.0,528217000.0,,176072000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,1581038000.0,214000.0,Pharmaceutical and Medicine Manufacturing,-8667000.0,0.0,918428000.0,980003000.0,968277000.0,2410575000.0,Jazz Pharmaceuticals PLC,1232524.0,2713097000.0,-1213567000.0,-1213567000.0,487848000.0,-1213567000.0,601035000.0,7477460000.0,-20.26056,1618693000.0,528842000.0,1.0,-1213567000.0,5123672000.0,152065000.0,293947000.0
1500341,945500000.0,43000000.0,"Boiler, Tank, and Shipping Container Manufacturing",-13000000.0,,-7200000.0,905200000.0,401800000.0,1471100000.0,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,546200000.0,-691600000.0,-691600000.0,-1900000.0,-691600000.0,40300000.0,,-691600.0,1431300000.0,51400000.0,,-691600000.0,2017300000.0,143600000.0,193900000.0
1615418,25439000.0,,Depository Credit Intermediation,,0.0,405497000.0,,,4764530000.0,Beneficial Bancorp Inc,1615418.0,1034298000.0,860071000.0,860071000.0,23932000.0,860071000.0,,1068910000.0,11.34216,,,0.0,860071000.0,5798828000.0,,
1422105,742300000.0,-35400000.0,Alumina and Aluminum Production and Processing,57800000.0,0.0,-329400000.0,692200000.0,293300000.0,1265500000.0,Noranda Aluminum Holding Corp,1422105.0,-177900000.0,-221000000.0,-221000000.0,-259600000.0,-221000000.0,56100000.0,170000.0,-22.1,1228100000.0,-238100000.0,1.0,-221000000.0,1087600000.0,,905100000.0
1338042,229782000.0,1071000.0,Pharmaceutical and Medicine Manufacturing,2518000.0,1.0,-368804000.0,165281000.0,175938000.0,318653000.0,Aegerion Pharmaceuticals Inc,1338042.0,115545000.0,-136972000.0,-136972000.0,-73339000.0,-136972000.0,64501000.0,58200000.0,-4.64879,239887000.0,-45186000.0,0.0,-136972000.0,434198000.0,,86887000.0
1392562,0.0,,Depository Credit Intermediation,,1.0,47949000.0,,,274949000.0,Louisiana Bancorp Inc,1392562.0,58397000.0,58397000.0,58397000.0,2817000.0,58397000.0,,70750000.0,20.12586,,,0.0,58397000.0,333346000.0,,
1391127,0.0,4019000.0,Computer Systems Design and Related Services,,0.0,-349950000.0,-49316000.0,87192000.0,52303000.0,Limelight Networks Inc,1391127.0,144145000.0,67091000.0,67091000.0,-7630000.0,67091000.0,49316000.0,264890000.0,0.60538,184360000.0,-8070000.0,1.0,67091000.0,196448000.0,2376000.0,42585000.0
1365742,0.0,-513190.0,Audio and Video Equipment Manufacturing,2578640.0,0.0,-110526570.0,-20664390.0,31674930.0,13918760.0,Acorn International Inc,1365742.0,86988610.0,86988610.0,86988610.0,15854350.0,86988610.0,21019830.0,56520000.0,1.62284,20290290.0,-4182660.0,1.0,86988610.0,100907370.0,,11610330.0
1386607,558162000.0,-20869000.0,Communications Equipment Manufacturing,-15185000.0,1.0,437755000.0,-2113279000.0,3212607000.0,759020000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2474417000.0,2474417000.0,2474417000.0,-371223000.0,2474417000.0,2755505000.0,6950000.0,46.67277,855544000.0,-348672000.0,0.0,2474417000.0,3233437000.0,4433000.0,657306000.0
1386570,505620.0,-2396150.0,Scientific Research and Development Services,2177260.0,0.0,-56601190.0,-44883230.0,57178320.0,8889930.0,Chromadex Corp,1386570.0,53833670.0,52182260.0,52182260.0,-11377620.0,52182260.0,45388850.0,189000000.0,0.95403,21201480.0,-16376960.0,1.0,52182260.0,62723600.0,,8087930.0
1393612,26326000000.0,,Activities Related to Credit Intermediation,,0.0,16687000000.0,,,89195000000.0,Discover Financial Services,1393612.0,10892000000.0,9911000000.0,9911000000.0,2099000000.0,9911000000.0,,19815190000.0,27.69053,,,1.0,9911000000.0,100087000000.0,,
1104358,161895000.0,1695000.0,Software Publishers,,1.0,-315435000.0,136165000.0,53619000.0,212870000.0,Windstream Bv Holdings Inc,1104358.0,-8551000.0,-107363000.0,-107363000.0,2264000.0,-107363000.0,25730000.0,64960000.0,-10.74369,288755000.0,20212000.0,0.0,-107363000.0,204319000.0,28258000.0,197163000.0
1104358,,,,,,,,,,,1573032.0,,,,,,,,,,,,,,,
1376610,540263000.0,3431000.0,Metal Ore Mining,-10186000.0,0.0,-493773000.0,531464000.0,298847000.0,663680000.0,Hycroft Mining Corp,1376610.0,277558000.0,277558000.0,277558000.0,-518925000.0,277558000.0,8799000.0,,2.19947,310425000.0,-480122000.0,1.0,277558000.0,941238000.0,,592376000.0
1392994,,,Other Investment Pools and Funds,,0.0,,,,,First Trust Specialty Finance and Financial Opportunities Fund,1392994.0,,,,,,,74720000.0,,,0.0,1.0,,,,
1437424,0.0,,Semiconductor and Other Electronic Component Manufacturing,663990.0,0.0,-110887780.0,-4974480.0,7950710.0,2132990.0,POET Technologies Inc,1437424.0,23072780.0,14095890.0,14095890.0,-12797800.0,14095890.0,4974480.0,77780000.0,0.05421,2794040.0,-13095740.0,1.0,14095890.0,25205770.0,2275160.0,810590.0
1324245,2481828000.0,3453000.0,Computer Systems Design and Related Services,,1.0,-173305000.0,2458660000.0,724256000.0,3524807000.0,Solera Holdings Inc,1324245.0,227823000.0,-2621085000.0,-2621085000.0,-81127000.0,-2621085000.0,479592000.0,3813580000.0,-39.12943,1140846000.0,208372000.0,0.0,-2621085000.0,3752630000.0,162160000.0,336440000.0
1396278,,509000.0,Computer Systems Design and Related Services,,,12198000.0,-28819000.0,42389000.0,6791000.0,Abbott Informatics Technologies Ltd,1396278.0,42011000.0,39784000.0,39784000.0,2877000.0,39784000.0,28819000.0,,4.73183,25242000.0,2416000.0,,39784000.0,48802000.0,,6038000.0
1043186,5997000.0,,Pipeline Transportation of Natural Gas,-212000.0,0.0,-2866000.0,8146000.0,16694000.0,21400000.0,Stabilis Energy Inc,1043186.0,14521000.0,10083000.0,10083000.0,-2228000.0,10083000.0,2289000.0,7800000.0,9.30415,5716000.0,-3534000.0,1.0,10083000.0,35921000.0,,15663000.0
1337905,2505600.0,,Scientific Research and Development Services,,1.0,-93238240.0,2481860.0,23860.0,21116100.0,Intellect Neurosciences Inc,1337905.0,-21089990.0,-21090110.0,-21090110.0,5705270.0,-21090110.0,23860.0,10000.0,-5.94031,1200000.0,6342300.0,0.0,-21090110.0,26110.0,,20776970.0
1337905,,,,,,,,,,,1362044.0,,,,,,,,,,,,,,,
1372184,1377950.0,53420.0,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",-32160.0,0.0,-17205240.0,1695590.0,169870.0,2008020.0,New You Inc,1372184.0,-1817230.0,-1831400.0,-1831400.0,-8326990.0,-1831400.0,2430.0,134660000.0,-3.95756,216380.0,-7544860.0,1.0,-1831400.0,190790.0,1950.0,1498180.0
1396247,534310660.0,19034000.0,Semiconductor and Other Electronic Component Manufacturing,-8876570.0,1.0,-401789810.0,506488630.0,269072000.0,760870900.0,China Sunergy Co Ltd,1396247.0,-182985800.0,-182985800.0,-182985800.0,-79988700.0,-182985800.0,28420240.0,110000.0,-0.76022,441827350.0,-40532840.0,0.0,-182985800.0,577885100.0,,645582910.0
1388855,692820.0,-19131370.0,Household Appliance Manufacturing,-36079880.0,0.0,79388090.0,-13268610.0,109535700.0,19023940.0,Deer Consumer Products Inc,1388855.0,185379220.0,148636050.0,148636050.0,39805630.0,148636050.0,13961430.0,0.0,4.42467,226748890.0,48228480.0,1.0,148636050.0,204403160.0,,19023940.0
1119745,207000.0,3440000.0,Pharmaceutical and Medicine Manufacturing,-1866000.0,,-44286000.0,-39735000.0,88033000.0,46315000.0,Eurand NV,1119745.0,111574000.0,78468000.0,78468000.0,-5904000.0,78468000.0,39942000.0,,1.63964,109894000.0,-3372000.0,,78468000.0,157889000.0,1368000.0,36253000.0
1409916,118801000.0,,General Medical and Surgical Hospitals,1407000.0,0.0,-75245000.0,160508000.0,184886000.0,280493000.0,Nobilis Health Corp,1409916.0,150545000.0,-31517000.0,-31517000.0,10281000.0,-31517000.0,22536000.0,32870000.0,-0.40311,299717000.0,22309000.0,0.0,-31517000.0,431038000.0,11603000.0,87294000.0
1381526,0.0,,Other Investment Pools and Funds,,,1190000.0,-2000.0,115272000.0,5232000.0,Columbus Acquisition Corp,1381526.0,111200000.0,111200000.0,111200000.0,-373000.0,111200000.0,2000.0,,6.35429,,-202000.0,,111200000.0,116432000.0,,5232000.0
1610827,0.0,,Metal Ore Mining,,1.0,-7436220.0,-1405300.0,1940950.0,4408900.0,Eagle Hill Exploration Corp,1610827.0,33112620.0,33112620.0,33112620.0,-2826640.0,33112620.0,1405300.0,16980000.0,1.38873,,-2468200.0,0.0,33112620.0,37521510.0,43200.0,482390.0
