Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,,,,,1.0,,,,
1039151,15503000.0,-1072000.0,Scientific Research and Development Services,,1.0,-39168000.0,-15128000.0,83928000.0,58046000.0,Kendle International LLC,1039151.0,96369000.0,55144000.0,55144000.0,-1690000.0,55144000.0,30631000.0,116990000.0,4.22235,209657000.0,2314000.0,0.0,55144000.0,154415000.0,9057000.0,45405000.0
1433533,3146447.0,,Metal Ore Mining,,1.0,-3929203.0,-2492480.0,5783139.0,3679338.0,Uranium One Inc,1433533.0,28225481.0,28225481.0,28225481.0,-185083.0,28225481.0,5638927.0,37460000.0,0.538929,,-185798.0,0.0,28225481.0,31905590.0,,532891.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1067129.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,32000.0,-45000.0,Software Publishers,0.0,0.0,-23076000.0,-994000.0,1568000.0,1999000.0,Former NT Corp,1031980.0,-260000.0,-260000.0,-260000.0,-656000.0,-260000.0,1026000.0,2100000.0,-3.7643,3528000.0,-644000.0,1.0,-260000.0,1738000.0,,1982000.0
1041803,108090000.0,6628000.0,Other General Merchandise Stores,7649000.0,0.0,-57902000.0,120552000.0,156778000.0,248129000.0,PriceSmart Inc,1041803.0,127879000.0,62919000.0,62919000.0,-20788000.0,62919000.0,32910000.0,131620000.0,8.57229,544191000.0,-6705000.0,1.0,62919000.0,376008000.0,,158036000.0
1085243,7734000.0,-83000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,0.0,-13320000.0,7653000.0,396000.0,9589000.0,VirTra Inc,1085243.0,-8900000.0,-8918000.0,-8918000.0,-1590000.0,-8918000.0,81000.0,21430000.0,-3.67233,955000.0,-589000.0,1.0,-8918000.0,689000.0,,9589000.0
817473,866815000.0,,Other Financial Investment Activities,,1.0,-23685000.0,858795000.0,,892413000.0,Acas LLC,817473.0,1175915000.0,1175915000.0,1175915000.0,117984000.0,1175915000.0,8020000.0,2822390000.0,13.38639,206280000.0,140703000.0,0.0,1175915000.0,2068328000.0,,
1020676,,,Household Appliance Manufacturing,,1.0,,,,,Atmospheric Glow Technologies Inc,1020676.0,,,,,,,,,,,0.0,,,,
1043382,655000000.0,-30000000.0,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",22000000.0,1.0,-746000000.0,496000000.0,804000000.0,3571000000.0,Solutia Inc,1043382.0,-1125000000.0,-1394000000.0,-1394000000.0,-987000000.0,-1394000000.0,159000000.0,122240000.0,-13.33181,2430000000.0,-373000000.0,0.0,-1394000000.0,2446000000.0,3000000.0,743000000.0
1000045,69103000.0,,Nondepository Credit Intermediation,,0.0,23745000.0,68145000.0,,75778000.0,Nicholas Financial Inc,1000045.0,27446000.0,27446000.0,27446000.0,5213000.0,27446000.0,958000.0,93270000.0,3.27099,25501000.0,8390000.0,1.0,27446000.0,103223000.0,210000.0,
