Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,44530000.0,,,,1.0,,,,
1039151,200455000.0,2632000.0,Scientific Research and Development Services,,1.0,-1967000.0,154943000.0,206785000.0,358200000.0,Kendle International LLC,1039151.0,141523000.0,-109469000.0,-109469000.0,16010000.0,-109469000.0,45512000.0,381630000.0,-7.46822,568818000.0,48662000.0,0.0,-109469000.0,499723000.0,14865000.0,146701000.0
1433533,136548000.0,,Metal Ore Mining,-3442000.0,1.0,-46813000.0,-23044000.0,397865000.0,1929993000.0,Uranium One Inc,1433533.0,3682905000.0,3682905000.0,3682905000.0,-16238000.0,3682905000.0,159592000.0,840540000.0,7.88338,134024000.0,16402000.0,0.0,3682905000.0,5612898000.0,,80284000.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1067129.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,15000.0,8000.0,Software Publishers,,0.0,-24662000.0,-996000.0,1560000.0,2993000.0,Former NT Corp,1031980.0,-1261000.0,-1261000.0,-1261000.0,-288000.0,-1261000.0,1011000.0,3240000.0,-17.91702,4640720.0,-301230.0,1.0,-1261000.0,1734000.0,,2982000.0
1041803,29238000.0,15487000.0,Other General Merchandise Stores,-17915000.0,0.0,-77510000.0,-18403000.0,187205000.0,176906000.0,PriceSmart Inc,1041803.0,274506000.0,235258000.0,235258000.0,38210000.0,235258000.0,48121000.0,611720000.0,7.94382,1119876000.0,48426000.0,1.0,235258000.0,451412000.0,,139605000.0
1085243,929000.0,-1000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,0.0,-15850000.0,912000.0,555000.0,4609000.0,VirTra Inc,1085243.0,-3984000.0,-3984000.0,-3984000.0,-1124000.0,-3984000.0,17000.0,1560000.0,-0.62664,2100000.0,-808000.0,1.0,-3984000.0,626000.0,,4609000.0
817473,4901000000.0,,Other Financial Investment Activities,,1.0,254000000.0,4758000000.0,,5291000000.0,Acas LLC,817473.0,6441000000.0,6441000000.0,6441000000.0,700000000.0,6441000000.0,143000000.0,669880000.0,24.68395,1240000000.0,600000000.0,0.0,6441000000.0,11732000000.0,,
1020676,3151000.0,-49000.0,Household Appliance Manufacturing,,1.0,-9259000.0,3126000.0,366000.0,4372000.0,Atmospheric Glow Technologies Inc,1020676.0,-2962000.0,-3551000.0,-3551000.0,-2674000.0,-3551000.0,25000.0,,-0.01485,1847000.0,-2674000.0,0.0,-3551000.0,1410000.0,,4288000.0
