Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,11500000.0,,,,1.0,,,,
1039151,200099000.0,2806000.0,Scientific Research and Development Services,,1.0,-16392000.0,180182000.0,166676000.0,314960000.0,Kendle International LLC,1039151.0,140112000.0,-113713000.0,-113713000.0,8530000.0,-113713000.0,19917000.0,714670000.0,-7.8845,373936000.0,20010000.0,0.0,-113713000.0,455072000.0,10403000.0,110272000.0
1433533,161888000.0,17406000.0,Metal Ore Mining,-3014000.0,1.0,-157505000.0,-157940000.0,352042000.0,236710000.0,Uranium One Inc,1433533.0,405614000.0,405614000.0,405614000.0,-43106000.0,405614000.0,327516000.0,4121520000.0,3.00808,,-62639000.0,0.0,405614000.0,642324000.0,,84278000.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1067129.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,23000.0,-6000.0,Software Publishers,,0.0,-24375000.0,-817000.0,1480000.0,2585000.0,Former NT Corp,1031980.0,-1006000.0,-1006000.0,-1006000.0,-426000.0,-1006000.0,840000.0,3240000.0,-14.40435,3947000.0,-381000.0,1.0,-1006000.0,1580000.0,,2569000.0
1041803,12720000.0,14733000.0,Other General Merchandise Stores,-18547000.0,0.0,-106087000.0,-16200000.0,155952000.0,150103000.0,PriceSmart Inc,1041803.0,245316000.0,213664000.0,213664000.0,12783000.0,213664000.0,32065000.0,682480000.0,7.28254,888801000.0,27976000.0,1.0,213664000.0,395419000.0,,132427000.0
1085243,1144000.0,-384000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,0.0,-14726000.0,1053000.0,498000.0,4601000.0,VirTra Inc,1085243.0,-3874000.0,-3962000.0,-3962000.0,-1302000.0,-3962000.0,91000.0,1070000.0,-1.2009,1825000.0,-1436000.0,1.0,-3962000.0,727000.0,,4601000.0
817473,3939000000.0,,Other Financial Investment Activities,,1.0,88000000.0,3862000000.0,,4267000000.0,Acas LLC,817473.0,4342000000.0,4342000000.0,4342000000.0,896000000.0,4342000000.0,77000000.0,6187510000.0,22.08509,860000000.0,436000000.0,0.0,4342000000.0,8609000000.0,,
