Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1383729,,,Professional and Commercial Equipment and Supplies Merchant Wholesalers,,1.0,,,,,Fusion-Io LLC,1383729.0,,,,,,,,,0.0,-134000.0,0.0,,,,
1121680,4566000.0,,Couriers and Express Delivery Services,,,,,,,Newgistics Inc,1121680.0,-98269000.0,,,,,7000.0,,,82236000.0,1238000.0,,,8375000.0,,
1366684,,,Other Information Services,,1.0,,,,,HomeAway Inc,1366684.0,,,,,,,,,17780000.0,-4630000.0,0.0,,,1762000.0,
1311230,,,Grain and Oilseed Milling,,1.0,,,,,TerraVia Holdings Inc,1311230.0,,,,,,,,,0.0,-1242000.0,0.0,,,,
1280363,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,Apache Design Inc,1280363.0,,,,,,,,,14652000.0,1243000.0,,,,,
1508913,,,Other Information Services,,1.0,,,,,Qihoo 360 Technology Co Ltd,1508913.0,,,,,,,,,,,0.0,,,,
1509986,,,Other Information Services,,1.0,,,,,Link Motion Inc,1509986.0,,,,,,,,,,,0.0,,,,
1164975,,,Semiconductor and Other Electronic Component Manufacturing,,,,,,,Cortina Systems Inc,1164975.0,,,,,,,,,41622000.0,-13363000.0,,,,,
773717,,,Metal Ore Mining,,0.0,,,,,Cambrian Minerals Group Inc,773717.0,,,,-41800.0,,,,,,-41800.0,1.0,,,,
1502774,,,Oil and Gas Extraction,,0.0,,,,,Rio Bravo Oil Inc,1502774.0,,,,,,,,,,,0.0,,,,
1515980,,,Nondepository Credit Intermediation,,1.0,,,,,Apollo Residential Mortgage Inc,1515980.0,,,,,,,,,,,0.0,,,,
1128725,125000.0,,Computer Systems Design and Related Services,,0.0,-445000.0,124000.0,1000.0,244000.0,InterCloud Systems Inc,1128725.0,-243000.0,-243000.0,-243000.0,-25000.0,-243000.0,1000.0,20000.0,,0.0,-30000.0,1.0,-243000.0,1000.0,0.0,244000.0
1514705,,,Petroleum and Coal Products Manufacturing,,0.0,,,,,SunCoke Energy Inc,1514705.0,,,,,,,,,527996000.0,48163000.0,1.0,,767224000.0,17216000.0,
1510030,,,Other Investment Pools and Funds,,,,,,,China Resources Development Inc,1510030.0,,,,,,,,,,,,,,,
