Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1379009,45451000000.0,,Lessors of Real Estate,29000000.0,0.0,5404000000.0,66568000000.0,4645000000.0,76724000000.0,Gazit Globe Ltd,1379009.0,7512000000.0,6612000000.0,6612000000.0,2306000000.0,6612000000.0,2366000000.0,6843060000.0,33.82739,4809000000.0,1652000000.0,1.0,6612000000.0,84236000000.0,36000000.0,6227000000.0
1270484,11514000.0,6589000.0,Computer and Peripheral Equipment Manufacturing,-21489000.0,1.0,,-112899000.0,238907000.0,64993000.0,Verifone Israel Ltd,1270484.0,260049000.0,194195000.0,194195000.0,20084000.0,194195000.0,124413000.0,,7.12564,235400000.0,26515000.0,0.0,194195000.0,325042000.0,2223000.0,49085000.0
1698287,344213000000.0,,Depository Credit Intermediation,,0.0,64922000000.0,,,1071319000000.0,Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santander,1698287.0,113538000000.0,113538000000.0,113538000000.0,14141000000.0,113538000000.0,,204541600000.0,16.73024,,,1.0,113538000000.0,1184857000000.0,,
1337117,155000.0,-1176000.0,Investigation and Security Services,-658000.0,0.0,57739000.0,-24773000.0,91705000.0,58305000.0,Ituran Location and Control Ltd,1337117.0,83698000.0,80316000.0,80316000.0,26572000.0,80316000.0,29051000.0,622100000.0,3.42128,175628000.0,40644000.0,1.0,80316000.0,142003000.0,,41581000.0
1119775,5264860.0,,Aerospace Product and Parts Manufacturing,,1.0,-101870020.0,4784190.0,717670.0,21072100.0,Metal Storm Ltd,1119775.0,-19991690.0,-19991690.0,-19991690.0,,-19991690.0,480670.0,5720000.0,-0.00718,511150.0,-6033220.0,0.0,-19991690.0,1080420.0,,20157000.0
1119775,,,,,,,,,,,1163576.0,,,,,,,,,,,,,,,
1579695,20753000.0,2313000.0,Scientific Research and Development Services,,1.0,-161698000.0,-58291000.0,80061000.0,37982000.0,Biotie Therapies Ltd,1579695.0,105720000.0,46686000.0,46686000.0,-28323000.0,46686000.0,79044000.0,285220000.0,0.04772,3736000.0,-29296000.0,0.0,46686000.0,143702000.0,283000.0,4990000.0
1619762,8405721000.0,-53762000.0,Gambling Industries,10219000.0,0.0,-13271000.0,8126731000.0,2485374000.0,12097044000.0,International Game Technology PLC,1619762.0,3017648000.0,-7148484000.0,-7148484000.0,-55927000.0,-7148484000.0,627484000.0,5162320000.0,-35.69882,4689056000.0,539956000.0,1.0,-7148484000.0,15114692000.0,,2010626000.0
1166272,0.0,,Medical and Diagnostic Laboratories,,0.0,-104808940.0,-11183900.0,12131070.0,1406500.0,Genetic Technologies Ltd,1166272.0,11883190.0,11274710.0,11274710.0,,11274710.0,11183900.0,26790000.0,0.00613,824590.0,-8458960.0,1.0,11274710.0,13289690.0,,1332190.0
1661920,301926000.0,-17065000.0,Oil and Gas Extraction,,0.0,30818000.0,297604000.0,44892000.0,356770000.0,Lonestar Resources US Inc,1661920.0,182966000.0,182966000.0,182966000.0,-27333000.0,182966000.0,4322000.0,170990000.0,12.16202,79490000.0,-44420000.0,1.0,182966000.0,539736000.0,58828000.0,30343000.0
