Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
869688,3734000.0,1619000.0,Securities and Commodity Contracts Intermediation and Brokerage,,0.0,-44046000.0,2692000.0,,10372000.0,Westech Capital Corp,869688.0,14794000.0,14656000.0,14656000.0,-4399000.0,14656000.0,1042000.0,220000.0,3.26115,17275000.0,-6707000.0,1.0,14656000.0,25165000.0,,
1472866,3906000.0,,Scientific Research and Development Services,-109000.0,0.0,-15769000.0,499000.0,5612000.0,6984000.0,Microbix Biosystems Inc,1472866.0,7621000.0,3263000.0,3263000.0,-3668000.0,3263000.0,3407000.0,12960000.0,0.07052,4993520.0,-3667910.0,1.0,3263000.0,14603000.0,355710.0,2266000.0
1092099,75406000.0,,Depository Credit Intermediation,,1.0,22390000.0,,,844221000.0,Civitas Bankgroup Inc,1092099.0,53945000.0,53945000.0,53945000.0,6685000.0,53945000.0,,,3.39026,,,0.0,53945000.0,898166000.0,,
1093677,3558860.0,0.0,Other Investment Pools and Funds,,1.0,-21090.0,3534710.0,293680.0,7618270.0,Worldstar Energy Corp,1093677.0,-21090.0,-7297300.0,-7297300.0,-21090.0,-7297300.0,24150.0,11550000.0,,,-20280.0,0.0,-7297300.0,7597180.0,260.0,7618270.0
1040227,1322000.0,-32000.0,Waste Treatment and Disposal,,1.0,-19223000.0,561000.0,892000.0,4457000.0,Global 8 Environmental Technologies Inc,1040227.0,-3554000.0,-3554000.0,-3554000.0,-3120000.0,-3554000.0,761000.0,13420000.0,-0.07463,0.0,-3030000.0,0.0,-3554000.0,901000.0,2000.0,4457000.0
789868,34460410.0,384460.0,Dairy Product Manufacturing,-4879050.0,1.0,35645290.0,-5061040.0,64859050.0,61466530.0,Feihe International Inc,789868.0,56159010.0,48092300.0,48092300.0,16422050.0,48092300.0,39521450.0,254960000.0,3.0377,115082070.0,15567350.0,0.0,48092300.0,117626950.0,1899500.0,41065770.0
1005356,60000.0,342000.0,Semiconductor and Other Electronic Component Manufacturing,-73000.0,1.0,-9162000.0,-2000.0,274000.0,918000.0,Advanced ID Corp,1005356.0,-409000.0,-594000.0,-594000.0,-2722000.0,-594000.0,62000.0,6170000.0,-0.01036,1010000.0,-2584000.0,0.0,-594000.0,509000.0,,918000.0
1085203,331000.0,517000.0,Software Publishers,,1.0,-12410000.0,328000.0,60000.0,1322000.0,Rocketinfo Inc,1085203.0,-211000.0,-1186000.0,-1186000.0,-5181000.0,-1186000.0,3000.0,420000.0,-0.02156,180000.0,-5182000.0,0.0,-1186000.0,1111000.0,22000.0,1042000.0
885568,816695000.0,,"Electric Power Generation, Transmission and Distribution",,,,726313000.0,255443000.0,1362635000.0,Old Dominion Electric Cooperative,885568.0,309112000.0,309112000.0,309112000.0,16035000.0,309112000.0,101813000.0,,309.112,,62085000.0,,309112000.0,1671747000.0,37721000.0,237199000.0
71633,,,Insurance Carriers,,,,,,,New York Life Insurance Co,71633.0,,,,,,,,,,,,,,,
71633,,,,,,,,,,,1131381.0,,,,,,,,,,,,,,,
1094810,1056000.0,,Depository Credit Intermediation,,0.0,56726000.0,,,875503340.0,MutualFirst Financial Inc,1094810.0,87014000.0,71820000.0,71820000.0,4226000.0,71820000.0,,47220000.0,16.99222,,,1.0,71820000.0,962516170.0,,
1080759,,,,,1.0,,,,,Great China Mining Inc,1080759.0,,,,,,,,,,,0.0,,,,
1165921,200000.0,216000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-215000.0,1.0,-973000.0,-125000.0,3101000.0,1154000.0,Law Enforcement Associates Corp,1165921.0,5386000.0,3047000.0,3047000.0,-1010000.0,3047000.0,325000.0,3090000.0,0.11818,6666000.0,-1651000.0,0.0,3047000.0,6538000.0,,1154000.0
1099215,0.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-37354000.0,-8443000.0,8872000.0,1329000.0,Protalex Inc,1099215.0,7758000.0,7746000.0,7746000.0,-10491000.0,7746000.0,8443000.0,3110000.0,1.35417,0.0,-11039000.0,1.0,7746000.0,9088000.0,4000.0,1329000.0
948368,34139000.0,,Depository Credit Intermediation,,0.0,34081000.0,,,497570000.0,PSB Holdings Inc,948368.0,36615000.0,35726000.0,35726000.0,4140000.0,35726000.0,,22310000.0,7.34085,,,1.0,35726000.0,534185000.0,,
1095858,0.0,,Pharmaceutical and Medicine Manufacturing,489000.0,0.0,-23210000.0,-5826000.0,16502000.0,7793000.0,ERBA Diagnostics Inc,1095858.0,17974000.0,15861000.0,15861000.0,-10434000.0,15861000.0,5826000.0,14380000.0,0.57364,19976000.0,-11317000.0,1.0,15861000.0,25769000.0,,6768000.0
1518419,548961.0,,Other Financial Investment Activities,,0.0,-146221904.0,-96464596.0,104244374.0,31225093.0,Quarterhill Inc,1518419.0,246970094.0,73851202.0,73851202.0,25101837.0,73851202.0,97013557.0,148890000.0,0.790112,55689957.0,39299277.0,1.0,73851202.0,278195186.0,7058727.0,5181220.0
1016466,614448000.0,-1127000.0,Gambling Industries,-200000.0,,,585232000.0,42117000.0,673481000.0,Majestic Star Casino LLC,1016466.0,-167792000.0,-337159000.0,-337159000.0,-26051000.0,-337159000.0,29216000.0,,-337.159,,34991000.0,,-337159000.0,505689000.0,32834000.0,59236000.0
