Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,2130000.0,,,,1.0,,,,
1039151,133116000.0,5111000.0,Scientific Research and Development Services,,1.0,29177000.0,111899000.0,160225000.0,259064000.0,Kendle International LLC,1039151.0,230847000.0,-17150000.0,-17150000.0,-4559000.0,-17150000.0,21217000.0,228050000.0,-1.14852,448259000.0,-1269000.0,0.0,-17150000.0,489911000.0,16340000.0,118011000.0
1433533,506400000.0,3300000.0,Metal Ore Mining,-2500000.0,1.0,-3546000000.0,190600000.0,530600000.0,1044700000.0,Uranium One Inc,1067129.0,1901700000.0,1750400000.0,1750400000.0,-153700000.0,1750400000.0,315800000.0,2067530000.0,1.8287,326900000.0,30300000.0,0.0,1750400000.0,2946400000.0,,333500000.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1433533.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,14790.0,,Software Publishers,,0.0,-24463310.0,-2025790.0,2395070.0,3562150.0,Former NT Corp,1031980.0,-839210.0,-839210.0,-839210.0,,-839210.0,2040580.0,1700000.0,-11.89357,6833890.0,-503300.0,1.0,-839210.0,2722940.0,,3461890.0
1041803,70481000.0,39030000.0,Other General Merchandise Stores,-46043000.0,0.0,28238000.0,-6336000.0,292777000.0,288490000.0,PriceSmart Inc,1041803.0,375838000.0,338477000.0,338477000.0,61750000.0,338477000.0,76817000.0,2079770000.0,11.32029,1710021000.0,88556000.0,1.0,338477000.0,664328000.0,,217343000.0
1085243,0.0,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-179430.0,0.0,-4163530.0,-535730.0,2121460.0,489750.0,VirTra Inc,1085243.0,8800050.0,2257090.0,2257090.0,1019860.0,2257090.0,535730.0,12510000.0,0.28512,6416970.0,1514970.0,1.0,2257090.0,9289800.0,,489750.0
817473,2365000000.0,,Other Financial Investment Activities,,1.0,-1136000000.0,2096000000.0,,2416000000.0,Acas LLC,817473.0,3668000000.0,3668000000.0,3668000000.0,998000000.0,3668000000.0,269000000.0,2214840000.0,10.71262,600000000.0,204000000.0,0.0,3668000000.0,6084000000.0,,
1020676,3151000.0,-49000.0,Household Appliance Manufacturing,,1.0,-9259000.0,3126000.0,366000.0,4372000.0,Atmospheric Glow Technologies Inc,1020676.0,-2962000.0,-3551000.0,-3551000.0,-2674000.0,-3551000.0,25000.0,,-0.01485,1847000.0,-2674000.0,0.0,-3551000.0,1410000.0,,4288000.0
1043382,1463000000.0,-4000000.0,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",-22000000.0,1.0,-714000000.0,1279000000.0,801000000.0,2805000000.0,Solutia Inc,1043382.0,732000000.0,-946000000.0,-946000000.0,82000000.0,-946000000.0,191000000.0,2109930000.0,-7.76153,1950000000.0,242000000.0,0.0,-946000000.0,3537000000.0,,423000000.0
1000045,119878610.0,,Nondepository Credit Intermediation,,0.0,88875740.0,117861070.0,,128429660.0,Nicholas Financial Inc,1000045.0,115213470.0,115213470.0,115213470.0,16768290.0,115213470.0,2017540.0,153400000.0,9.75835,73715080.0,27287030.0,1.0,115213470.0,243643130.0,266690.0,
1041426,121000.0,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-5941000.0,1.0,-225915000.0,-23164000.0,53172000.0,11009000.0,Tripath Imaging Inc,1041426.0,65959000.0,58932000.0,58932000.0,6500000.0,58932000.0,23285000.0,,1.53811,85961000.0,6179000.0,0.0,58932000.0,76968000.0,,10911000.0
798528,7950920.0,1873330.0,Scientific Research and Development Services,158050.0,0.0,-130277890.0,11734700.0,3771840.0,22935490.0,Odyssey Marine Exploration Inc,798528.0,-3528800.0,-7548340.0,-7548340.0,-23343070.0,-7548340.0,235760.0,199450000.0,-1.35033,21000700.0,-16790260.0,1.0,-7548340.0,19406690.0,,19271610.0
1010086,0.0,,Pharmaceutical and Medicine Manufacturing,0.0,0.0,-122464490.0,-21331400.0,24702560.0,14963020.0,SIGA Technologies Inc,1010086.0,12068790.0,11170460.0,11170460.0,-50348300.0,11170460.0,21331400.0,129570000.0,0.22788,19215840.0,-12722390.0,1.0,11170460.0,27031800.0,,4263180.0
