Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1388775.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1302565.0,,,,,,,,,,,,,,,
1391672,0.0,1669000.0,Communications Equipment Manufacturing,-19131000.0,1.0,-33524000.0,-369351000.0,479932000.0,190016000.0,Starent Networks LLC,1391672.0,338201000.0,338201000.0,338201000.0,60524000.0,338201000.0,369351000.0,,4.84057,254076000.0,52180000.0,0.0,338201000.0,528217000.0,,176072000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,48043000.0,891000.0,Pharmaceutical and Medicine Manufacturing,-1539000.0,0.0,-474866000.0,3249000.0,74458000.0,105178000.0,Jazz Pharmaceuticals PLC,1232524.0,30551000.0,-29695000.0,-29695000.0,32778000.0,-29695000.0,44794000.0,1628540000.0,-0.74313,172643000.0,45502000.0,1.0,-29695000.0,135729000.0,7825000.0,59936000.0
1500341,709200000.0,-17200000.0,"Boiler, Tank, and Shipping Container Manufacturing",12100000.0,,-143800000.0,626700000.0,342900000.0,1082800000.0,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,155000000.0,-532300000.0,-532300000.0,-132600000.0,-532300000.0,82500000.0,,-532300.0,1161500000.0,-135000000.0,,-532300000.0,1237800000.0,91900000.0,181300000.0
1615418,160317000.0,,Depository Credit Intermediation,,0.0,304232000.0,,,4314238000.0,Beneficial Bancorp Inc,1615418.0,615547000.0,488142000.0,488142000.0,-8963000.0,488142000.0,,672140000.0,5.49831,,,0.0,488142000.0,4929785000.0,,
1422105,419700000.0,9700000.0,Alumina and Aluminum Production and Processing,-25000000.0,0.0,-8200000.0,391900000.0,398600000.0,1125000000.0,Noranda Aluminum Holding Corp,1422105.0,289700000.0,79100000.0,79100000.0,66900000.0,79100000.0,33800000.0,555230000.0,8.28934,1294900000.0,67400000.0,1.0,79100000.0,1414700000.0,,227100000.0
1338042,0.0,1729720.0,Pharmaceutical and Medicine Manufacturing,,1.0,-90988790.0,-44100900.0,44605640.0,4668700.0,Aegerion Pharmaceuticals Inc,1338042.0,41078410.0,41078410.0,41078410.0,-14253840.0,41078410.0,44100900.0,354810000.0,2.3285,,-13580360.0,0.0,41078410.0,45747110.0,,4668700.0
1392562,0.0,,Depository Credit Intermediation,,1.0,40218000.0,,,260597000.0,Louisiana Bancorp Inc,1392562.0,60278000.0,60278000.0,60278000.0,2558000.0,60278000.0,,51720000.0,16.55571,,,0.0,60278000.0,320875000.0,,
1391127,2575000.0,288000.0,Computer Systems Design and Related Services,,0.0,-126266000.0,-64295000.0,168123000.0,42531000.0,Limelight Networks Inc,1391127.0,256109000.0,185658000.0,185658000.0,-20351000.0,185658000.0,66870000.0,320230000.0,1.85532,154223000.0,-22101000.0,1.0,185658000.0,298640000.0,2460000.0,40843000.0
1365742,2212290.0,-1945900.0,Audio and Video Equipment Manufacturing,3158960.0,0.0,10837010.0,-98325410.0,165996670.0,32209230.0,Acorn International Inc,1365742.0,182422430.0,172438320.0,172438320.0,-6389590.0,172438320.0,101934570.0,122350000.0,1.9315,293241190.0,-12785040.0,1.0,172438320.0,214631660.0,,30021730.0
1386607,558162000.0,-20869000.0,Communications Equipment Manufacturing,-15185000.0,1.0,437755000.0,-2113279000.0,3212607000.0,759020000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2474417000.0,2474417000.0,2474417000.0,-371223000.0,2474417000.0,2755505000.0,56740000.0,46.67277,855544000.0,-348672000.0,0.0,2474417000.0,3233437000.0,4433000.0,657306000.0
1386570,276650.0,-1211920.0,Scientific Research and Development Services,-500280.0,0.0,-10159200.0,-1949810.0,4895020.0,1570180.0,Chromadex Corp,1386570.0,4936220.0,4658360.0,4658360.0,-2051680.0,4658360.0,2226460.0,41040000.0,0.22957,7566370.0,-2017150.0,1.0,4658360.0,6507400.0,,1138290.0
1393612,17705728000.0,,Activities Related to Credit Intermediation,,0.0,3126488000.0,,,54328122000.0,Discover Financial Services,1393612.0,6456846000.0,6012452000.0,6012452000.0,765000000.0,6012452000.0,,13191290000.0,11.03847,,,1.0,6012452000.0,60784968000.0,,
1104358,324088000.0,3235000.0,Software Publishers,,1.0,-238588000.0,282440000.0,88315000.0,392664000.0,Windstream Bv Holdings Inc,1104358.0,-97839000.0,-211134000.0,-211134000.0,-18879000.0,-211134000.0,41652000.0,,-21.78047,407740000.0,20715000.0,0.0,-211134000.0,294825000.0,43938000.0,61877000.0
1104358,,,,,,,,,,,1573032.0,,,,,,,,,,,,,,,
1376610,14319000.0,2490000.0,Metal Ore Mining,-17043000.0,0.0,-60689000.0,-323510000.0,409224000.0,44598000.0,Hycroft Mining Corp,1376610.0,522754000.0,522754000.0,522754000.0,34128000.0,522754000.0,337829000.0,2704920000.0,5.87635,130930000.0,23535000.0,1.0,522754000.0,567352000.0,,20341000.0
1392994,,,Other Investment Pools and Funds,,0.0,,,,,First Trust Specialty Finance and Financial Opportunities Fund,1392994.0,,,,,,,89950000.0,,,0.0,1.0,,,,
1437424,0.0,,Semiconductor and Other Electronic Component Manufacturing,317090.0,0.0,-29283290.0,-6957480.0,13362860.0,2815520.0,POET Technologies Inc,1437424.0,14055390.0,13862420.0,13862420.0,-8022170.0,13862420.0,6934530.0,32090000.0,0.16253,1647640.0,-8022170.0,1.0,13862420.0,16870900.0,,2119760.0
1324245,1044425000.0,2000000.0,Computer Systems Design and Related Services,,1.0,151366000.0,778230000.0,560943000.0,1394091000.0,Solera Holdings Inc,1324245.0,775044000.0,-700805000.0,-700805000.0,169057000.0,-700805000.0,371101000.0,3125150000.0,-9.89907,684697000.0,193547000.0,0.0,-700805000.0,2169135000.0,83088000.0,214134000.0
1396278,,509000.0,Computer Systems Design and Related Services,,,12198000.0,-28819000.0,42389000.0,6791000.0,Abbott Informatics Technologies Ltd,1396278.0,42011000.0,39784000.0,39784000.0,2877000.0,39784000.0,28819000.0,,4.73183,25242000.0,2416000.0,,39784000.0,48802000.0,,6038000.0
1043186,4415000.0,397800.0,Pipeline Transportation of Natural Gas,-145830.0,0.0,14381000.0,3051000.0,18457000.0,11101000.0,Stabilis Energy Inc,1043186.0,22926000.0,22838000.0,22838000.0,-1693950.0,22838000.0,1364000.0,39750000.0,23.56571,38963740.0,-4333980.0,1.0,22838000.0,34027000.0,281290.0,6481000.0
1337905,1612980.0,131660.0,Scientific Research and Development Services,,1.0,-75092620.0,1511670.0,101330.0,12527490.0,Intellect Neurosciences Inc,1362044.0,-12422250.0,-12422270.0,-12422270.0,1081400.0,-12422270.0,101330.0,2180000.0,-46.52536,0.0,-3457830.0,0.0,-12422270.0,105240.0,,12405160.0
1337905,,,,,,,,,,,1337905.0,,,,,,,,,,,,,,,
1372184,321090.0,1090.0,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",,0.0,-299690.0,123820.0,197270.0,363910.0,New You Inc,1372184.0,-166640.0,-166640.0,-166640.0,-29940.0,-166640.0,197270.0,6000000.0,-347.16667,,-28780.0,1.0,-166640.0,197270.0,,363910.0
1396247,245362700.0,13495290.0,Semiconductor and Other Electronic Component Manufacturing,-26043930.0,1.0,13286290.0,138894630.0,407596730.0,351269890.0,China Sunergy Co Ltd,1396247.0,226808820.0,193334750.0,193334750.0,51734260.0,193334750.0,106468070.0,16630000.0,0.72332,517219180.0,65971880.0,0.0,193334750.0,578078710.0,,246376040.0
1388855,8361700.0,12532260.0,Household Appliance Manufacturing,-4329710.0,0.0,46300970.0,-25594890.0,117149730.0,44907310.0,Deer Consumer Products Inc,1388855.0,143735000.0,101613580.0,101613580.0,30349040.0,101613580.0,33956590.0,143440000.0,3.02488,175846890.0,36848150.0,1.0,101613580.0,188642300.0,,44907310.0
1119745,207000.0,3440000.0,Pharmaceutical and Medicine Manufacturing,-1866000.0,,-44286000.0,-39735000.0,88033000.0,46315000.0,Eurand NV,1119745.0,111574000.0,78468000.0,78468000.0,-5904000.0,78468000.0,39942000.0,,1.63964,109894000.0,-3372000.0,,78468000.0,157889000.0,1368000.0,36253000.0
1409916,0.0,,General Medical and Surgical Hospitals,63000.0,0.0,-140138000.0,-770000.0,6988000.0,5188000.0,Nobilis Health Corp,1409916.0,6160000.0,4063000.0,4063000.0,-4976000.0,4063000.0,4236000.0,,0.12185,12329000.0,-6859000.0,0.0,4063000.0,11348000.0,1442000.0,1722000.0
1381526,0.0,,Other Investment Pools and Funds,,,1190000.0,-2000.0,115272000.0,5232000.0,Columbus Acquisition Corp,1381526.0,111200000.0,111200000.0,111200000.0,-373000.0,111200000.0,2000.0,,6.35429,,-202000.0,,111200000.0,116432000.0,,5232000.0
1610827,111460.0,,Metal Ore Mining,,1.0,-5658050.0,-3316820.0,5062930.0,875990.0,Eagle Hill Exploration Corp,1610827.0,8878960.0,8878960.0,8878960.0,-2813980.0,8878960.0,3428280.0,14520000.0,1.86119,,-3082630.0,0.0,8878960.0,9754940.0,24010.0,436600.0
1385424,2512124000.0,366859000.0,Semiconductor and Other Electronic Component Manufacturing,-44759000.0,1.0,287713000.0,2242018000.0,1975421000.0,4472917000.0,LDK Solar Co Ltd,1385424.0,1019240000.0,798835000.0,798835000.0,296467000.0,798835000.0,270604000.0,559440000.0,6.00853,2509347000.0,434917000.0,0.0,798835000.0,5492157000.0,3869000.0,3577822000.0
