Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,13000000.0,,,,1.0,,,,
1039151,4572000.0,355000.0,Scientific Research and Development Services,,1.0,-24922000.0,-43591000.0,123950000.0,62255000.0,Kendle International LLC,1039151.0,122504000.0,82918000.0,82918000.0,10674000.0,82918000.0,48163000.0,452820000.0,5.88665,250639000.0,17543000.0,0.0,82918000.0,184759000.0,7991000.0,59958000.0
1433533,4005000.0,8978000.0,Metal Ore Mining,-484000.0,1.0,-114399000.0,-6886000.0,20395000.0,44300000.0,Uranium One Inc,1433533.0,134625000.0,134625000.0,134625000.0,-41740000.0,134625000.0,10891000.0,2154080000.0,1.51088,,-38183000.0,0.0,134625000.0,178925000.0,,17490000.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1067129.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,27000.0,-10000.0,Software Publishers,,0.0,-23949000.0,-802000.0,1319000.0,2042000.0,Former NT Corp,1031980.0,-624000.0,-624000.0,-624000.0,-315000.0,-624000.0,829000.0,3630000.0,-8.93471,4356000.0,-97000.0,1.0,-624000.0,1418000.0,,2033000.0
1041803,18827000.0,8478000.0,Other General Merchandise Stores,-11713000.0,0.0,-109676000.0,-18496000.0,139256000.0,124424000.0,PriceSmart Inc,1041803.0,234619000.0,202749000.0,202749000.0,8184000.0,202749000.0,39995000.0,526950000.0,6.99948,734673000.0,18130000.0,1.0,202749000.0,359043000.0,,102443000.0
1085243,2444000.0,224000.0,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",,0.0,-13422000.0,2443000.0,186000.0,5308000.0,VirTra Inc,1085243.0,-4040000.0,-4171000.0,-4171000.0,-1668000.0,-4171000.0,1000.0,3660000.0,-1.26425,882000.0,-1077000.0,1.0,-4171000.0,1268000.0,,5308000.0
817473,2469000000.0,,Other Financial Investment Activities,,1.0,-22000000.0,2372000000.0,,2551000000.0,Acas LLC,817473.0,2898000000.0,2898000000.0,2898000000.0,365000000.0,2898000000.0,97000000.0,6669530000.0,18.29636,555000000.0,326852000.0,0.0,2898000000.0,5449000000.0,,
