Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1020477,,,Traveler Accommodation,,0.0,,,,,Rotate Black Inc,1020477.0,,,,,,,20000.0,,,,1.0,,,,
1039151,133116000.0,5111000.0,Scientific Research and Development Services,,1.0,29177000.0,111899000.0,160225000.0,259064000.0,Kendle International LLC,1039151.0,230847000.0,-17150000.0,-17150000.0,-4559000.0,-17150000.0,21217000.0,228050000.0,-1.14852,448259000.0,-1269000.0,0.0,-17150000.0,489911000.0,16340000.0,118011000.0
1433533,522400000.0,,Metal Ore Mining,,1.0,-4068600000.0,645900000.0,272200000.0,1263200000.0,Uranium One Inc,1433533.0,900400000.0,900400000.0,900400000.0,252600000.0,900400000.0,128300000.0,2747830000.0,0.94066,314600000.0,266100000.0,0.0,900400000.0,2163600000.0,,121500000.0
1433533,,,,,,,,,,,1337523.0,,,,,,,,,,,,,,,
1433533,,,,,,,,,,,1067129.0,,,,,,,,,,,,,,,
1358697,,,Depository Credit Intermediation,,,,,,,Sterling Banks Inc,1358697.0,,,,,,,,,,,,,,,
1031980,12120.0,,Software Publishers,,0.0,-25406950.0,-890330.0,1169530.0,3091500.0,Former NT Corp,1031980.0,-1713920.0,-1713920.0,-1713920.0,,-1713920.0,902450.0,70000.0,-24.29025,6107450.0,-956100.0,1.0,-1713920.0,1377590.0,,3018630.0
1041803,106297000.0,3344000.0,Other General Merchandise Stores,-28039000.0,0.0,420499000.0,-56137000.0,510370000.0,468747000.0,PriceSmart Inc,1041803.0,708767000.0,673125000.0,673125000.0,90724000.0,673125000.0,162434000.0,2617740000.0,22.14173,2996628000.0,136229000.0,1.0,673125000.0,1177514000.0,,363384000.0
1085243,33750.0,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",-417300.0,0.0,-7719350.0,-3669830.0,8625740.0,3501710.0,VirTra Inc,1085243.0,6410280.0,6410280.0,6410280.0,2050020.0,6410280.0,3703580.0,41860000.0,0.80883,15652170.0,2126330.0,1.0,6410280.0,9911990.0,,3357080.0
817473,1253000000.0,,Other Financial Investment Activities,,1.0,-879000000.0,770000000.0,,1418000000.0,Acas LLC,817473.0,4822000000.0,4822000000.0,4822000000.0,-187000000.0,4822000000.0,483000000.0,3888130000.0,19.87634,671000000.0,378000000.0,0.0,4822000000.0,6240000000.0,,
1020676,3151000.0,-49000.0,Household Appliance Manufacturing,,1.0,-9259000.0,3126000.0,366000.0,4372000.0,Atmospheric Glow Technologies Inc,1020676.0,-2962000.0,-3551000.0,-3551000.0,-2674000.0,-3551000.0,25000.0,,-0.01485,1847000.0,-2674000.0,0.0,-3551000.0,1410000.0,,4288000.0
1043382,1337000000.0,7000000.0,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",-51000000.0,1.0,-453000000.0,1232000000.0,787000000.0,2607000000.0,Solutia Inc,1043382.0,919000000.0,-780000000.0,-780000000.0,267000000.0,-780000000.0,113000000.0,3414480000.0,-6.38979,2097000000.0,400000000.0,0.0,-780000000.0,3526000000.0,,421000000.0
1000045,214851000.0,,Nondepository Credit Intermediation,,0.0,145430000.0,211996000.0,,224752000.0,Nicholas Financial Inc,1000045.0,108860000.0,108860000.0,108860000.0,5409000.0,108860000.0,2855000.0,69370000.0,13.93854,90466000.0,8740000.0,1.0,108860000.0,333612000.0,492000.0,
