Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
95029,1.0,69948000.0,,Sturm Ruger & Company Inc,38244000.0,172358000.0,,,95029.0,172358000.0,172358000.0,-13761000.0,,202654000.0,,143125000.0,,,322390000.0,0.0,,148455000.0,43307000.0,215665000.0,172358000.0,27040000.0,25435000.0,,,Other Fabricated Metal Product Manufacturing,172358000.0,6.40481,-69948000.0,4073000.0,,0.0,
95029,,67795000.0,,,19016000.0,164340000.0,,,,164340000.0,164340000.0,1571000.0,,174330000.0,,135093000.0,,,257540000.0,,,142197000.0,40373000.0,204713000.0,164340000.0,13497000.0,23437000.0,,,,164340000.0,6.10686,-67795000.0,3838000.0,,0.0,
1022837,1.0,,,Sumitomo Mitsui Financial Group Inc,,,,,1022837.0,,,,,,,,,,3168729000000.0,0.0,,,,,,,,,,Depository Credit Intermediation,,,,,,,
1022837,,,,,,,,,,,,,,,,,,,2118194000000.0,,,,,,,,,,,,,,,,,,
95301,0.0,49977000.0,,Sequa Corp,103188000.0,363440000.0,,,95301.0,669807000.0,363440000.0,-67646000.0,,1773138000.0,,486655000.0,28594000.0,,,1.0,,776100000.0,1114023000.0,1783830000.0,363440000.0,42047000.0,390129000.0,,,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Main,363440000.0,35.02368,542866000.0,,,592046000.0,
95301,,127103000.0,,,33474000.0,345434000.0,,,,644462000.0,345434000.0,-2312000.0,,1619521000.0,,492640000.0,-47788000.0,,,,,843950000.0,1231419000.0,1875881000.0,345434000.0,-27862000.0,349194000.0,,,,345434000.0,33.2503,584339000.0,,,710645000.0,
95304,0.0,239000000.0,,ETC Sunoco Holdings LLC,596000000.0,1702000000.0,298000000.0,,95304.0,1702000000.0,1702000000.0,-63000000.0,,14514000000.0,,1950000000.0,,,2848140000.0,1.0,,1683000000.0,3724000000.0,5426000000.0,1702000000.0,422000000.0,1646000000.0,,,Petroleum and Coal Products Manufacturing,1702000000.0,10.03164,696000000.0,,,935000000.0,
95304,,42000000.0,,,587000000.0,1642000000.0,321000000.0,,,1642000000.0,1642000000.0,-59000000.0,,14063000000.0,,2266000000.0,,,2532330000.0,,,1510000000.0,4377000000.0,6019000000.0,1642000000.0,398000000.0,1778000000.0,,,,1642000000.0,10.87003,1625000000.0,,,1444000000.0,
95366,0.0,2097000.0,,Sunair Holdings Inc,-795000.0,12406000.0,,,95366.0,12406000.0,12406000.0,1012000.0,,5367000.0,,9430000.0,,,,1.0,,9025000.0,782000.0,13187000.0,12406000.0,-126000.0,411000.0,,,Other Investment Pools and Funds,12406000.0,3.35972,-2097000.0,,,0.0,
95366,,4006000.0,,,307000.0,13645000.0,,,,13645000.0,13645000.0,237000.0,,5883000.0,,10669000.0,,,,,,10378000.0,1317000.0,14963000.0,13645000.0,1240000.0,1073000.0,,,,13645000.0,3.69526,-4006000.0,,,0.0,
750556,1.0,,,SunTrust Banks Inc,,7428348000.0,,,750556.0,8239208000.0,7428348000.0,,,,,6312044000.0,,,18108690000.0,0.0,,,95421166000.0,103660374000.0,7428348000.0,1294100000.0,,,,Depository Credit Intermediation,7428348000.0,25.07321,,,,21603359000.0,
750556,,,,,,7548292000.0,,,,8359568000.0,7548292000.0,,,,,5479951000.0,,,16222590000.0,,,,96381076000.0,104740644000.0,7548292000.0,1375537000.0,,,,,7548292000.0,26.15471,,,,24416506000.0,
95521,0.0,10396000.0,,SUPERVALU Inc,330425000.0,216715000.0,,,95521.0,1793495000.0,216715000.0,130657000.0,,22520384000.0,,1856433000.0,-13845000.0,,2948590000.0,0.0,,2052638000.0,4566485000.0,6359980000.0,216715000.0,72870000.0,2308324000.0,,,Grocery Stores,216715000.0,11.45976,2631785000.0,,,2642181000.0,
95521,,12171000.0,,,504772000.0,367826000.0,48363000.0,,,1899138000.0,367826000.0,298150000.0,,20293040000.0,,1969984000.0,-386504000.0,,2208050000.0,,,1575494000.0,3897111000.0,5796249000.0,367826000.0,198326000.0,1680230000.0,,,,367826000.0,19.37505,2244110000.0,,,2256281000.0,
95552,1.0,93503000.0,,Superior Industries International Inc,117274000.0,399319000.0,,,95552.0,399319000.0,399319000.0,-16852000.0,,644899000.0,,407709000.0,-2679000.0,,1042430000.0,0.0,,245579000.0,92345000.0,491664000.0,399319000.0,79937000.0,75022000.0,,,Motor Vehicle Parts Manufacturing,399319000.0,15.45346,-93163000.0,,,340000.0,
95552,,106839000.0,,,76106000.0,448741000.0,,,,448741000.0,448741000.0,-4503000.0,,643395000.0,,451919000.0,-12121000.0,,1090540000.0,,,280271000.0,92097000.0,540838000.0,448741000.0,55354000.0,71137000.0,,,,448741000.0,17.30407,-106839000.0,,,0.0,
95574,1.0,188000.0,,Superior Group of Companies Inc,13820000.0,73417000.0,,,95574.0,81642000.0,73417000.0,-11847000.0,,167710000.0,,71884000.0,,,63620000.0,0.0,,90927000.0,48397000.0,130040000.0,73417000.0,7403000.0,16567000.0,,,Cut and Sew Apparel Manufacturing,73417000.0,5.15328,33567000.0,,,33755000.0,
95574,,3215000.0,,,11826000.0,74956000.0,,,,82762000.0,74956000.0,9817000.0,,153206000.0,,73767000.0,,,87750000.0,,,79472000.0,30152000.0,112915000.0,74956000.0,6472000.0,14353000.0,,,,74956000.0,5.32896,13032000.0,,,16247000.0,
730000,0.0,44282000.0,,Supertex Inc,10942000.0,82086000.0,,,730000.0,82359000.0,82086000.0,-941000.0,,81455000.0,,57041000.0,,,217470000.0,1.0,,77998000.0,16336000.0,98695000.0,82086000.0,8088000.0,16336000.0,,,Semiconductor and Other Electronic Component Manufacturing,82086000.0,6.62304,-44282000.0,,,0.0,
730000,,52492000.0,,,3277000.0,88096000.0,,,,88096000.0,88096000.0,-1173000.0,,56195000.0,,60642000.0,,,187570000.0,,,82617000.0,15284000.0,103380000.0,88096000.0,3862000.0,15284000.0,,,,88096000.0,7.02296,-52492000.0,,,0.0,
728331,0.0,3000.0,,Sutron Corp,-101000.0,3904000.0,,,728331.0,3904000.0,3904000.0,-165000.0,,9907000.0,,1551000.0,543000.0,,2790000.0,1.0,,5306000.0,2245000.0,6149000.0,3904000.0,-40000.0,2133000.0,,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",3904000.0,0.90931,572000.0,,,575000.0,
728331,,103000.0,,,60000.0,3961000.0,,,,3961000.0,3961000.0,142000.0,,10251000.0,,1611000.0,-590000.0,,3170000.0,,,4927000.0,1852000.0,5813000.0,3961000.0,61000.0,1498000.0,,,,3961000.0,0.92341,599000.0,,,702000.0,
95779,0.0,974000.0,,Swank Inc,-4889000.0,5641000.0,,,95779.0,5641000.0,5641000.0,5794000.0,,87812000.0,,3959000.0,-1735000.0,,830000.0,1.0,,34327000.0,37570000.0,43211000.0,5641000.0,-15718000.0,25357000.0,,,Other Miscellaneous Manufacturing,5641000.0,1.02146,23360000.0,,,24334000.0,
95779,,974000.0,,,-4889000.0,5641000.0,,,,5641000.0,5641000.0,5794000.0,,87812000.0,,3959000.0,-1735000.0,,550000.0,,,34327000.0,37570000.0,43211000.0,5641000.0,-15718000.0,25357000.0,,,,5641000.0,1.02146,23360000.0,,,24334000.0,
351817,1.0,1987000.0,,SilverBow Resources Inc,109048000.0,332155000.0,47771000.0,,351817.0,332155000.0,332155000.0,,,191624000.0,,50604000.0,,,,0.0,,41872000.0,240233000.0,572386000.0,332155000.0,59184000.0,64325000.0,,,Oil and Gas Extraction,332155000.0,13.49766,132742000.0,,,134729000.0,
351817,,2149000.0,,,-21565000.0,312652000.0,59502000.0,,856481.0,312652000.0,312652000.0,,,183808000.0,,28256000.0,,,,,,36753000.0,359031000.0,671684000.0,312652000.0,-22348000.0,73244000.0,,,,312652000.0,12.60919,256048000.0,,,258197000.0,
1484931,0.0,,,Groveware Technologies Ltd,,,,,1484931.0,,,,,,,,,,,1.0,,,,,,,,,,Software Publishers,,,,,,,
278352,0.0,52624000.0,,Symbol Technologies LLC,-176347000.0,754158000.0,6347000.0,,278352.0,1092588000.0,754158000.0,-200125000.0,,1213263000.0,,-117260000.0,,,,1.0,,1021269000.0,916452000.0,2009042000.0,754158000.0,-137666000.0,477439000.0,,,Communications Equipment Manufacturing,754158000.0,5.0471,278458000.0,,,331082000.0,
278352,,70365000.0,,,-2463000.0,669448000.0,14823000.0,,,999115000.0,669448000.0,-126444000.0,,1487456000.0,,-125152000.0,,,,,,895320000.0,706256000.0,1705371000.0,669448000.0,-17769000.0,335440000.0,,,,669448000.0,2.93021,241756000.0,,,312121000.0,
724742,1.0,7485000.0,,Trinity Place Holdings Inc,-13814000.0,243935000.0,11468000.0,,724742.0,243935000.0,243935000.0,17171000.0,,342316000.0,,248216000.0,-10921000.0,,,0.0,,,32932000.0,276867000.0,243935000.0,-8333000.0,,,,Lessors of Real Estate,243935000.0,15.47811,-7485000.0,,,0.0,
724742,,19485000.0,,,-2654000.0,241457000.0,11520000.0,,,241457000.0,241457000.0,12376000.0,,287744000.0,,245897000.0,1414000.0,,,,,,35037000.0,276494000.0,241457000.0,-2319000.0,,,,,241457000.0,15.34327,-19485000.0,,,0.0,
95953,1.0,0.0,,Synalloy Corp,-543000.0,40172000.0,,,95953.0,40172000.0,40172000.0,-41000.0,,113952000.0,,49008000.0,,,20700000.0,0.0,,44276000.0,33171000.0,73344000.0,40172000.0,-1083000.0,18793000.0,,,Steel Product Manufacturing from Purchased Steel,40172000.0,6.73533,19683000.0,,,19683000.0,
95953,,5000.0,,,12000.0,38948000.0,,,,38948000.0,38948000.0,5007000.0,,91104000.0,,47795000.0,,,24810000.0,,,38162000.0,30897000.0,69844000.0,38948000.0,-318000.0,17022000.0,,,,38948000.0,6.5632,18605000.0,,,18610000.0,
749290,0.0,5389000.0,,Synthetech Inc,-1751000.0,24250000.0,,,749290.0,24250000.0,24250000.0,-401000.0,,7359000.0,,15450000.0,,,20720000.0,1.0,,12547000.0,1745000.0,25995000.0,24250000.0,-841000.0,973000.0,,,Basic Chemical Manufacturing,24250000.0,1.69818,-5226000.0,,,163000.0,
749290,,4214000.0,,,-2294000.0,22985000.0,,,,22985000.0,22985000.0,115000.0,,10876000.0,,14099000.0,,,14740000.0,,,12180000.0,1424000.0,24409000.0,22985000.0,-1351000.0,864000.0,,,,22985000.0,1.60656,-4097000.0,,,117000.0,
96021,1.0,135743000.0,,Sysco Corp,966655000.0,1331698000.0,,,96021.0,2100535000.0,1331698000.0,-54119000.0,,21784497000.0,,2415160000.0,33377000.0,,17476160000.0,0.0,,2875734000.0,3252452000.0,5352987000.0,1331698000.0,596909000.0,2102964000.0,,,Grocery and Related Product Merchant Wholesalers,1331698000.0,2.00214,879585000.0,,,1015328000.0,
96021,,198439000.0,,,1100870000.0,1210297000.0,,,,2132519000.0,1210297000.0,-17804000.0,,23350504000.0,,2869417000.0,-357000.0,,19761490000.0,,,3153289000.0,3857234000.0,5989753000.0,1210297000.0,679787000.0,2070364000.0,,,,1210297000.0,1.85191,1057982000.0,,,1256421000.0,
203383,1.0,150917000000.0,,TDK Corp,51929000000.0,618408000000.0,,,203383.0,637749000000.0,618408000000.0,-23607000000.0,,679086000000.0,,569574000000.0,-18969000000.0,,823111800000.0,0.0,,452913000000.0,182428000000.0,820177000000.0,618408000000.0,43983000000.0,146142000000.0,,,Other Electrical Equipment and Component Manufacturing,618408000000.0,4649.01307,-140600000000.0,,,6883000000.0,
203383,,125761000000.0,,,-43722000000.0,565162000000.0,,,,583927000000.0,565162000000.0,28776000000.0,,570511000000.0,,535826000000.0,-14806000000.0,,636646600000.0,,,399206000000.0,165983000000.0,749910000000.0,565162000000.0,-25771000000.0,110341000000.0,,,,565162000000.0,4253.82949,-118397000000.0,,,2771000000.0,
