Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
85608,0.0,3118000.0,,CTS Valpey Corp,50000.0,11177000.0,,,85608.0,11177000.0,11177000.0,-537000.0,,14026000.0,,4774000.0,,,24800000.0,1.0,,10357000.0,5355000.0,16533000.0,11177000.0,158000.0,3926000.0,,,Communications Equipment Manufacturing,11177000.0,2.8117,-2120000.0,,,998000.0,
85608,,1627000.0,,,3223000.0,13860000.0,,,,13860000.0,13860000.0,-3160000.0,,26408000.0,,7205000.0,,,16820000.0,,,13359000.0,5796000.0,19656000.0,13860000.0,3069000.0,4446000.0,,,,13860000.0,3.3551,-1627000.0,,,0.0,
755003,0.0,4223000.0,,Material Sciences Corp,23796000.0,134419000.0,,,755003.0,158399000.0,134419000.0,-5130000.0,,278669000.0,,121545000.0,2617000.0,,110140000.0,1.0,,129432000.0,238896000.0,397295000.0,134419000.0,16715000.0,80807000.0,,,"Coating, Engraving, Heat Treating, and Allied Activities",134419000.0,8.85133,119361000.0,,,123584000.0,
755003,,2419000.0,,,12110000.0,146157000.0,,,,149736000.0,146157000.0,-913000.0,,273860000.0,,120861000.0,-3105000.0,,149230000.0,,,210006000.0,195803000.0,345539000.0,146157000.0,-684000.0,47271000.0,,,,146157000.0,10.2261,135046000.0,,,137465000.0,
63271,1.0,1593145000000.0,,Panasonic Corp,159054000000.0,3684329000000.0,,,63271.0,3684329000000.0,3684329000000.0,17564000000.0,,7299387000000.0,,2998218000000.0,30042000000.0,,5677203000000.0,0.0,,4250615000000.0,4270746000000.0,7955075000000.0,3684329000000.0,99709000000.0,2457322000000.0,,,Motor Vehicle Parts Manufacturing,3684329000000.0,1855.66209,187796000000.0,,,1186527000000.0,
63271,,1387444000000.0,,,194619000000.0,3772680000000.0,363452000000.0,,,3772680000000.0,3772680000000.0,-74123000000.0,,7780519000000.0,,3012322000000.0,,,3499937000000.0,,,4317949000000.0,4383608000000.0,8156288000000.0,3772680000000.0,41503000000.0,2692787000000.0,,,,3772680000000.0,1898.74525,348445000000.0,,,1168080000000.0,
63276,1.0,247354000.0,,Mattel Inc,296430000.0,762065000.0,52010000.0,,275695.0,1962687000.0,762065000.0,118703000.0,,4595490000.0,,401642000.0,,,6162290000.0,0.0,,1851859000.0,2711277000.0,4673964000.0,762065000.0,-82373000.0,1565421000.0,,,Other Miscellaneous Manufacturing,762065000.0,1.80755,1108248000.0,,,1355602000.0,
63276,,232389000.0,,,370624000.0,266241000.0,46561000.0,,1284721.0,1403098000.0,266241000.0,-83637000.0,,4565489000.0,,-144417000.0,,,7424030000.0,,,1751497000.0,2910299000.0,4313397000.0,266241000.0,-430969000.0,1502407000.0,,,,266241000.0,0.62498,1269133000.0,,,1501522000.0,
63276,,,,,,,,,63276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63330,1.0,2657000.0,,Maui Land & Pineapple Company Inc,7387000.0,66400000.0,,,63330.0,66400000.0,66400000.0,-2360000.0,,146173000.0,,53945000.0,3798000.0,,170010000.0,0.0,,39459000.0,86987000.0,153387000.0,66400000.0,,26535000.0,,,Lessors of Real Estate,66400000.0,9.2276,26342000.0,,,28553000.0,
