Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
85608,0.0,1627000.0,,CTS Valpey Corp,3223000.0,13860000.0,,,85608.0,13860000.0,13860000.0,-3160000.0,,26408000.0,,7205000.0,,,16820000.0,1.0,,13359000.0,5796000.0,19656000.0,13860000.0,3069000.0,4446000.0,,,Communications Equipment Manufacturing,13860000.0,3.3551,-1627000.0,,,0.0,
85608,,5960000.0,,,-1459000.0,14974000.0,,,,14974000.0,14974000.0,1944000.0,,16897000.0,,9956000.0,,,11360000.0,,,14204000.0,3866000.0,18840000.0,14974000.0,2751000.0,1835000.0,,,,14974000.0,3.606,-4280000.0,,,1680000.0,
755003,0.0,2419000.0,,Material Sciences Corp,12110000.0,146157000.0,,,755003.0,149736000.0,146157000.0,-913000.0,,273860000.0,,120861000.0,-3105000.0,,149230000.0,1.0,,210006000.0,195803000.0,345539000.0,146157000.0,-684000.0,47271000.0,,,"Coating, Engraving, Heat Treating, and Allied Activities",146157000.0,10.2261,135046000.0,,,137465000.0,
755003,,46927000.0,,,-6913000.0,122668000.0,,,,128624000.0,122668000.0,271000.0,,250506000.0,,95802000.0,-4369000.0,,189220000.0,,,177658000.0,170850000.0,299474000.0,122668000.0,-25083000.0,62195000.0,,,,122668000.0,8.32709,58335000.0,,,105262000.0,
63271,1.0,1387444000000.0,,Panasonic Corp,194619000000.0,3772680000000.0,363452000000.0,,63271.0,3772680000000.0,3772680000000.0,-74123000000.0,,7780519000000.0,,3012322000000.0,,,3499937000000.0,0.0,,4317949000000.0,4383608000000.0,8156288000000.0,3772680000000.0,41503000000.0,2692787000000.0,,,Motor Vehicle Parts Manufacturing,3772680000000.0,1898.74525,348445000000.0,,,1168080000000.0,
63271,,1471419000000.0,,,-198998000000.0,3093903000000.0,341549000000.0,,,3247860000000.0,3093903000000.0,270360000000.0,,7073837000000.0,,2553003000000.0,,,2864069000000.0,,,4006890000000.0,4520597000000.0,7768457000000.0,3093903000000.0,-427779000000.0,2594085000000.0,,,,3093903000000.0,1484.79701,262727000000.0,,,1261824000000.0,
63276,1.0,232389000.0,,Mattel Inc,370624000.0,266241000.0,46561000.0,,275695.0,1403098000.0,266241000.0,-83637000.0,,4565489000.0,,-144417000.0,,,7424030000.0,0.0,,1751497000.0,2910299000.0,4313397000.0,266241000.0,-430969000.0,1502407000.0,,,Other Miscellaneous Manufacturing,266241000.0,0.62498,1269133000.0,,,1501522000.0,
63276,,616604000.0,,,579320000.0,649096000.0,46121000.0,,1284721.0,1738458000.0,649096000.0,-14144000.0,,4687924000.0,,132900000.0,,,8364790000.0,,,2061852000.0,2771359000.0,4509817000.0,649096000.0,298919000.0,1566237000.0,,,,649096000.0,1.50637,652513000.0,,,1269117000.0,
63276,,,,,,,,,63276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63330,1.0,351000.0,,Maui Land & Pineapple Company Inc,364000.0,65922000.0,,,63330.0,65922000.0,65922000.0,-6660000.0,,140102000.0,,53498000.0,-3345000.0,,172780000.0,0.0,,46137000.0,104029000.0,169951000.0,65922000.0,,26833000.0,,,Lessors of Real Estate,65922000.0,9.16118,44573000.0,,,44520000.0,
63330,,2173000.0,,,11223000.0,73419000.0,,,,73419000.0,73419000.0,-2169000.0,,155221000.0,,61066000.0,2304000.0,,113980000.0,,,49100000.0,103014000.0,176433000.0,73419000.0,,23637000.0,,,,73419000.0,10.20304,41737000.0,,,43340000.0,
78966,0.0,968000.0,,Maxco Inc,382000.0,19215000.0,2790000.0,,78966.0,26834000.0,19215000.0,-175000.0,,39560000.0,,21007000.0,3000000.0,,20620000.0,1.0,,32605000.0,70616000.0,97450000.0,19215000.0,-4805000.0,44847000.0,,,Other Investment Pools and Funds,19215000.0,6.19599,48297000.0,,,45399000.0,
78966,,345000.0,,,-9000.0,17697000.0,3212000.0,,,22987000.0,17697000.0,360000.0,,34696000.0,,16098000.0,-1548000.0,,20000000.0,,,31664000.0,64051000.0,87038000.0,17697000.0,-4501000.0,48510000.0,,,,17697000.0,5.7065,28042000.0,,,24521000.0,
711039,0.0,376177000.0,,Maxtor Corp,61725000.0,259501000.0,,,711039.0,303738000.0,259501000.0,-2018000.0,,2690843000.0,,-760126000.0,11953000.0,,,1.0,,801412000.0,721181000.0,1024919000.0,259501000.0,72407000.0,628922000.0,,,Computer and Peripheral Equipment Manufacturing,259501000.0,2.23313,-268486000.0,,,107691000.0,
711039,,553795000.0,,,-552257000.0,-177232000.0,176358000.0,,,900183000.0,-177232000.0,121281000.0,,3765559000.0,,-1406524000.0,-94046000.0,,,,,1256853000.0,1815281000.0,2715464000.0,-177232000.0,-566710000.0,1169781000.0,,,,-177232000.0,-0.74788,-265177000.0,,,288618000.0,
319815,0.0,2686000.0,,Maxwell Technologies Inc,-22739000.0,63478000.0,604000.0,,319815.0,69754000.0,63478000.0,-2904000.0,,102347000.0,,-10942000.0,,,99670000.0,0.0,,80234000.0,52355000.0,122109000.0,63478000.0,-16291000.0,47290000.0,,,Semiconductor and Other Electronic Component Manufacturing,63478000.0,6.42685,25133000.0,0.0,,22754000.0,
319815,,25559000.0,,,14702000.0,53534000.0,1196000.0,,,59731000.0,53534000.0,2441000.0,,77856000.0,,-23859000.0,,,84690000.0,,,57179000.0,25973000.0,85704000.0,53534000.0,-8221000.0,15687000.0,,,,53534000.0,5.26495,-14973000.0,5935000.0,,6000000.0,
63416,,156000000.0,,May Department Stores Co,1402000000.0,2543000000.0,,,63416.0,3855000000.0,2543000000.0,-77000000.0,,14210000000.0,,3706000000.0,-77000000.0,,,,,5270000000.0,7719000000.0,11574000000.0,2543000000.0,858000000.0,2214000000.0,,,Department Stores,2543000000.0,8.52783,4463000000.0,17000000.0,,4619000000.0,
63416,,52000000.0,,,1139000000.0,2229000000.0,,,,3841000000.0,2229000000.0,103000000.0,,13883000000.0,,3709000000.0,51000000.0,,,,,4925000000.0,8079000000.0,11920000000.0,2229000000.0,703000000.0,2528000000.0,,,,2229000000.0,7.76114,4684000000.0,20000000.0,,4736000000.0,
706471,0.0,2351000.0,,Max & Erma's Restaurants Inc,5727000.0,9140000.0,,,706471.0,9202000.0,9140000.0,,,141088000.0,,9915000.0,,,,1.0,,4383000.0,45731000.0,54932000.0,9140000.0,2391000.0,13503000.0,,,Full-Service Restaurants,9140000.0,3.79604,25885000.0,,,28236000.0,
706471,,3407000.0,,,6639000.0,11296000.0,,,,11358000.0,11296000.0,,,151991000.0,,11917000.0,,,,,,5649000.0,50612000.0,61970000.0,11296000.0,3288000.0,13750000.0,,,,11296000.0,4.81336,26448000.0,,,29855000.0,
722573,0.0,10237000.0,,Maxicare Health Plans Inc,-13365000.0,7141000.0,962000.0,,722573.0,7141000.0,7141000.0,,,13942000.0,,-273558000.0,,,70000.0,1.0,,10907000.0,17099000.0,24240000.0,7141000.0,-64946000.0,12007000.0,,,Specialized Design Services,7141000.0,0.73301,-10237000.0,,,0.0,
722573,,3732000.0,,,-3255000.0,-7806000.0,704000.0,,,-7806000.0,-7806000.0,,,1819000.0,,-288485000.0,,,100000.0,,,3980000.0,12942000.0,5136000.0,-7806000.0,-14927000.0,9127000.0,,,,-7806000.0,-0.80127,-3732000.0,,,0.0,
