Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
85608,0.0,5960000.0,,CTS Valpey Corp,-1459000.0,14974000.0,,,85608.0,14974000.0,14974000.0,1944000.0,,16897000.0,,9956000.0,,,11360000.0,1.0,,14204000.0,3866000.0,18840000.0,14974000.0,2751000.0,1835000.0,,,Communications Equipment Manufacturing,14974000.0,3.606,-4280000.0,,,1680000.0,
85608,,5758000.0,,,-4201000.0,12080000.0,,,,12080000.0,12080000.0,2441000.0,,7294000.0,,7067000.0,,,12930000.0,,,11070000.0,3068000.0,15150000.0,12080000.0,-2790000.0,2364000.0,,,,12080000.0,2.87132,-4481000.0,,,1277000.0,
755003,0.0,46927000.0,,Material Sciences Corp,-6913000.0,122668000.0,,,755003.0,128624000.0,122668000.0,271000.0,,250506000.0,,95802000.0,-4369000.0,,189220000.0,1.0,,177658000.0,170850000.0,299474000.0,122668000.0,-25083000.0,62195000.0,,,"Coating, Engraving, Heat Treating, and Allied Activities",122668000.0,8.32709,58335000.0,,,105262000.0,
755003,,44882000.0,,,2310000.0,114771000.0,,,,121887000.0,114771000.0,-1516000.0,,266818000.0,,97296000.0,-574000.0,,143750000.0,,,123274000.0,115922000.0,237809000.0,114771000.0,626000.0,54876000.0,,,,114771000.0,8.17855,10621000.0,,,55503000.0,
63271,1.0,1471419000000.0,,Panasonic Corp,-198998000000.0,3093903000000.0,341549000000.0,,63271.0,3247860000000.0,3093903000000.0,270360000000.0,,7073837000000.0,,2553003000000.0,,,2864069000000.0,0.0,,4006890000000.0,4520597000000.0,7768457000000.0,3093903000000.0,-427779000000.0,2594085000000.0,,,Motor Vehicle Parts Manufacturing,3093903000000.0,1484.79701,262727000000.0,,,1261824000000.0,
63271,,1564225000000.0,,,126571000000.0,2692963000000.0,283434000000.0,,,3178400000000.0,2692963000000.0,82573000000.0,,7401714000000.0,,2512752000000.0,,,3635424000000.0,,,3986178000000.0,4656293000000.0,7834693000000.0,2692963000000.0,-19453000000.0,2570832000000.0,,,,2692963000000.0,1141.41649,-532160000000.0,,,921888000000.0,
63276,1.0,616604000.0,,Mattel Inc,579320000.0,649096000.0,46121000.0,,275695.0,1738458000.0,649096000.0,-14144000.0,,4687924000.0,,132900000.0,,,8364790000.0,0.0,,2061852000.0,2771359000.0,4509817000.0,649096000.0,298919000.0,1566237000.0,,,Other Miscellaneous Manufacturing,649096000.0,1.50637,652513000.0,,,1269117000.0,
63276,,1267038000.0,,,708141000.0,1275559000.0,0.0,,1284721.0,1978712000.0,1275559000.0,154293000.0,,4885340000.0,,341133000.0,,,8283890000.0,,,2388964000.0,2480947000.0,4459659000.0,1275559000.0,230101000.0,1648753000.0,,,,1275559000.0,2.96297,-419483000.0,,,847555000.0,
63276,,,,,,,,,63276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63330,1.0,2173000.0,,Maui Land & Pineapple Company Inc,11223000.0,73419000.0,,,63330.0,73419000.0,73419000.0,-2169000.0,,155221000.0,,61066000.0,2304000.0,,113980000.0,0.0,,49100000.0,103014000.0,176433000.0,73419000.0,,23637000.0,,,Lessors of Real Estate,73419000.0,10.20304,41737000.0,,,43340000.0,
