Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
29644,1.0,36136000.0,,Donaldson Company Inc,112108000.0,260888000.0,,,29644.0,319093000.0,260888000.0,2816000.0,,1137015000.0,,203499000.0,,,1713850000.0,0.0,,407227000.0,387737000.0,706830000.0,260888000.0,75548000.0,217279000.0,,,Motor Vehicle Parts Manufacturing,260888000.0,1.46953,122539000.0,,,158675000.0,
29644,,45586000.0,,,123850000.0,278940000.0,,,,382621000.0,278940000.0,13608000.0,,1126005000.0,,274395000.0,,,1580330000.0,,,456484000.0,467510000.0,850131000.0,278940000.0,86883000.0,273253000.0,,,,278940000.0,1.58797,119827000.0,,,165413000.0,
29669,1.0,60873000.0,,RR Donnelley & Sons Co,501040000.0,712306000.0,,,29669.0,1232548000.0,712306000.0,3761000.0,,5764335000.0,,1666936000.0,10850000.0,,3399650000.0,0.0,,1206449000.0,2681654000.0,3914202000.0,712306000.0,266900000.0,1190561000.0,,,Printing and Related Support Activities,712306000.0,17.65257,949957000.0,,,1010830000.0,
29669,,48615000.0,,,128735000.0,447858000.0,,,,888407000.0,447858000.0,59138000.0,,5297760000.0,,1569596000.0,-86330000.0,,2467150000.0,,,940194000.0,2497210000.0,3385617000.0,447858000.0,24988000.0,984290000.0,,,,447858000.0,11.87737,1001200000.0,,,1049815000.0,
1172358,1.0,,,Dorchester Minerals LP,17424000.0,,2105000.0,,1172358.0,,,,,27345000.0,,,-2203000.0,,150380000.0,0.0,,,,,,18351000.0,,,,Oil and Gas Extraction,,,,,,,
1172358,,23129000.0,,,10612000.0,38558000.0,2130000.0,,,38870000.0,38558000.0,,,18738000.0,,,45000.0,,155470000.0,,,25918000.0,1233000.0,40103000.0,38558000.0,12963000.0,1233000.0,,,,38558000.0,3.58879,-22817000.0,,,0.0,
351809,0.0,69000.0,,Wind Energy America Inc,-420000.0,2184000.0,,,351809.0,2598000.0,2184000.0,315000.0,,6230000.0,,-8529000.0,,,1670000.0,1.0,,2595000.0,1338000.0,3933000.0,2184000.0,-525000.0,1013000.0,,,"Electric Power Generation, Transmission and Distribution",2184000.0,0.52357,492000.0,69000.0,,561000.0,
351809,,150000.0,,,-1542000.0,1011000.0,,,,1011000.0,1011000.0,685000.0,,3514000.0,,-10120000.0,,,330000.0,,,1574000.0,1322000.0,2331000.0,1011000.0,-1591000.0,1044000.0,,,,1011000.0,0.24228,618000.0,150000.0,,768000.0,
29834,0.0,82000.0,,Escalera Resources Co,334000.0,5536000.0,506000.0,,29834.0,5536000.0,5536000.0,,,2578000.0,,879000.0,,,18150000.0,1.0,,397000.0,2136000.0,7673000.0,5536000.0,251000.0,1110000.0,,,Oil and Gas Extraction,5536000.0,1.0841,918000.0,,,1000000.0,
29834,,82000.0,,,334000.0,5536000.0,506000.0,,,5536000.0,5536000.0,,,2578000.0,,879000.0,,,35630000.0,,,397000.0,2136000.0,7673000.0,5536000.0,251000.0,1110000.0,,,,5536000.0,1.0841,918000.0,,,1000000.0,
29905,1.0,185989000.0,,Dover Corp,813916000.0,468509000.0,,,29905.0,2441575000.0,468509000.0,-81334000.0,,5064805000.0,,3252319000.0,4026000.0,,7503660000.0,0.0,,1908674000.0,2452188000.0,4893763000.0,468509000.0,519612000.0,1569527000.0,,,Other Fabricated Metal Product Manufacturing,468509000.0,2.30584,1288394000.0,,,1474383000.0,
29905,,176328000.0,,,313882000.0,440015000.0,,,,2519281000.0,440015000.0,126702000.0,,4223245000.0,,3395293000.0,-61327000.0,,5899680000.0,,,1573345000.0,2104651000.0,4623932000.0,440015000.0,248537000.0,783902000.0,,,,440015000.0,2.17207,898929000.0,,,1075257000.0,
1666700,1.0,,,Dupont De Nemours Inc,,,,,1666700.0,,,,,,,,,,,0.0,,,,,,,,,,"Paint, Coating, and Adhesive Manufacturing",,,,,,,
29924,0.0,49347000.0,,Dow Jones & Company Inc,498226000.0,84928000.0,107885000.0,,29924.0,158768000.0,84928000.0,,,2202618000.0,,602432000.0,,,,1.0,,368243000.0,1203288000.0,1362056000.0,84928000.0,-118962000.0,587224000.0,,,"Newspaper, Periodical, Book, and Directory Publishers",84928000.0,0.9781,110111000.0,,,150865000.0,
29924,,21026000.0,,,110199000.0,-39806000.0,105713000.0,,,41777000.0,-39806000.0,,,1773083000.0,,614863000.0,,,,,,245959000.0,1256563000.0,1298340000.0,-39806000.0,98220000.0,601893000.0,,,,-39806000.0,-0.47034,156801000.0,,,173958000.0,
935063,0.0,,,Downey Financial Corp,,583905000.0,,,935063.0,624636000.0,583905000.0,,,,,530428000.0,,,,1.0,,,10269227000.0,10893863000.0,583905000.0,99251000.0,,,,Depository Credit Intermediation,583905000.0,20.70164,,,,120224000.0,
935063,,,,,,677001000.0,,,,733896000.0,677001000.0,,,,,640453000.0,,,,,,,10371134000.0,11105030000.0,677001000.0,120181000.0,,,,,677001000.0,23.99602,,,,120007000.0,
29989,1.0,576539000.0,,Omnicom Group Inc,878090000.0,-1440332000.0,,,29989.0,1548477000.0,-1440332000.0,,,6154230000.0,,1258568000.0,277295000.0,,16605600000.0,0.0,,5366883000.0,8305230000.0,9853707000.0,-1440332000.0,498795000.0,6625052000.0,,,"Advertising, Public Relations, and Related Services",-1440332000.0,-3.91226,908838000.0,,,1347507000.0,
29989,,516999000.0,,,968184000.0,-1774425000.0,,,,2178419000.0,-1774425000.0,,,6889406000.0,,1619874000.0,-88866000.0,,12143760000.0,,,5233824000.0,8438995000.0,10617414000.0,-1774425000.0,503142000.0,6643787000.0,,,,-1774425000.0,-4.65414,1190729000.0,,,1549605000.0,
1498301,1.0,194308000.0,,Ascena Retail Group Inc,46675000.0,296597000.0,23916000.0,,1498301.0,296597000.0,296597000.0,7414000.0,,695008000.0,,364491000.0,-12335000.0,,457280000.0,0.0,,302942000.0,105685000.0,402282000.0,296597000.0,35321000.0,105685000.0,,,Clothing Stores,296597000.0,2.03293,-194308000.0,,,0.0,
1498301,,242739000.0,,,52233000.0,334253000.0,24631000.0,,,334253000.0,334253000.0,-8884000.0,,717136000.0,,279672000.0,4484000.0,,485420000.0,,,359703000.0,128744000.0,462997000.0,334253000.0,36922000.0,128744000.0,,,,334253000.0,2.28891,-242739000.0,,,0.0,
30140,0.0,11608000.0,,LaserCard Corp,6203000.0,21935000.0,,,30140.0,22813000.0,21935000.0,-461000.0,,24906000.0,,-13298000.0,,,238580000.0,1.0,,18333000.0,7324000.0,30137000.0,21935000.0,7912000.0,7324000.0,,,Computer and Peripheral Equipment Manufacturing,21935000.0,2.23279,-11608000.0,,,0.0,
30140,,17076000.0,,,2027000.0,31725000.0,,,,32337000.0,31725000.0,-368000.0,,20889000.0,,-8099000.0,,,130370000.0,,,28118000.0,8376000.0,40713000.0,31725000.0,5199000.0,7501000.0,,,,31725000.0,3.09794,-17076000.0,,,0.0,
30554,1.0,1617000000.0,,E I du Pont de Nemours and Co,3447000000.0,4697000000.0,1860000000.0,,30554.0,13299000000.0,4697000000.0,-727000000.0,,29202000000.0,,12153000000.0,87000000.0,,,0.0,,11656000000.0,26127000000.0,39426000000.0,4697000000.0,2314000000.0,9255000000.0,,,Other Chemical Product and Preparation Manufacturing,4697000000.0,4.50366,8905000000.0,,,9905000000.0,
30554,,5848000000.0,,,6844000000.0,7308000000.0,1754000000.0,,944975.0,14452000000.0,7308000000.0,-362000000.0,,25370000000.0,,13517000000.0,-408000000.0,,42264910000.0,,,14801000000.0,25867000000.0,40319000000.0,7308000000.0,4339000000.0,8067000000.0,,,,7308000000.0,7.29378,3627000000.0,,,6814000000.0,
30554,,,,,,,,,885922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30302,0.0,7851000.0,,ALCO Stores Inc,10776000.0,92506000.0,6233000.0,,30302.0,92506000.0,92506000.0,-1237000.0,,390584000.0,,43242000.0,-2191000.0,,41080000.0,1.0,,134346000.0,77588000.0,170094000.0,92506000.0,4506000.0,40345000.0,,,Other General Merchandise Stores,92506000.0,20.93085,27302000.0,,,35153000.0,
30302,,3219000.0,,,9838000.0,95590000.0,5950000.0,,,95590000.0,95590000.0,-1420000.0,,368883000.0,,47996000.0,-79000.0,,46640000.0,,,131006000.0,69696000.0,165286000.0,95590000.0,4754000.0,59905000.0,,,,95590000.0,23.03596,23218000.0,,,26437000.0,
