Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1350138,0.0,,Metal Ore Mining,,0.0,-59469170.0,-13480320.0,12642800.0,-486800.0,Southern Arc Minerals Inc,1350138.0,15204580.0,15204580.0,15204580.0,-791240.0,15204580.0,12313400.0,8930000.0,1.00722,,-7094650.0,1.0,15204580.0,14717790.0,23170.0,450430.0
1321544,144522000.0,-639000.0,"Newspaper, Periodical, Book, and Directory Publishers",191000.0,0.0,-3131000.0,143001000.0,9904000.0,153348000.0,American Community Newspapers Inc,1321544.0,61199000.0,-134022000.0,-134022000.0,-4588000.0,-134022000.0,1521000.0,30000.0,-9.16487,36170000.0,1217000.0,1.0,-134022000.0,214549000.0,6384000.0,9064000.0
1011835,75000000.0,,Pharmaceutical and Medicine Manufacturing,,1.0,186199000.0,-150853000.0,634218000.0,558912000.0,Medivation Inc,1011835.0,872679000.0,209737000.0,209737000.0,244725000.0,209737000.0,225853000.0,13513230000.0,1.27962,943258000.0,393526000.0,0.0,209737000.0,1431591000.0,,266103000.0
1203957,995000.0,888000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-87245000.0,-440000.0,4741000.0,7455000.0,Bionovo Inc,1203957.0,11003000.0,9312000.0,9312000.0,-13699000.0,9312000.0,1435000.0,20000.0,0.17061,265000.0,-23630000.0,0.0,9312000.0,18458000.0,,7341000.0
1203957,,,,,,,,,,,1280920.0,,,,,,,,,,,,,,,
722077,2036425000.0,41362000.0,Motion Picture and Video Industries,,1.0,351801000.0,1827119000.0,412423000.0,3570018000.0,AMC Entertainment Inc,722077.0,1539971000.0,-1106239000.0,-1106239000.0,103856000.0,-1106239000.0,209306000.0,,,2946900000.0,237057000.0,0.0,-1106239000.0,5109989000.0,232961000.0,712154000.0
17485,1998000.0,3829000.0,Health and Personal Care Stores,-4333000.0,1.0,-3159000.0,-7435000.0,29581000.0,28867000.0,Liberator Medical Holdings Inc,17485.0,33705000.0,33401000.0,33401000.0,7308000.0,33401000.0,9433000.0,180520000.0,0.62347,81602000.0,11947000.0,0.0,33401000.0,62572000.0,525000.0,16473000.0
1456189,542530.0,714310.0,Other Miscellaneous Manufacturing,-342580.0,0.0,228060.0,-615670.0,9457260.0,3629550.0,Leatt Corp,1456189.0,7220720.0,7148590.0,7148590.0,-455240.0,7148590.0,1161200.0,12880000.0,1.33295,16416470.0,-731710.0,1.0,7148590.0,10850270.0,409530.0,3564150.0
1330017,0.0,-3054150.0,"Advertising, Public Relations, and Related Services",,1.0,-214554090.0,-791230460.0,1214853580.0,505957490.0,Focus Media Holding Ltd,1330017.0,1469929000.0,1085372070.0,1085372070.0,235936790.0,1085372070.0,789258000.0,3621950000.0,1.64397,,315693890.0,0.0,1085372070.0,1975886490.0,,295728720.0
1106838,10412780.0,194350.0,Limited-Service Eating Places,33220.0,0.0,-42206330.0,10935620.0,1793680.0,20572700.0,Chanticleer Holdings Inc,1106838.0,12913430.0,-6022580.0,-6022580.0,-9412910.0,-6022580.0,268580.0,8010000.0,-2.81504,41702000.0,-2619890.0,1.0,-6022580.0,33486120.0,2341700.0,12111290.0
1265572,26633000.0,564000.0,Full-Service Restaurants,-311000.0,0.0,-56234000.0,22979000.0,8732000.0,76808000.0,Kona Grill Inc,1265572.0,31575000.0,31575000.0,31575000.0,-21629000.0,31575000.0,3654000.0,17680000.0,3.02094,169523000.0,-20992000.0,1.0,31575000.0,108383000.0,14421000.0,19277000.0
1051514,23833000.0,,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1311000.0,0.0,-210575000.0,19906000.0,10752000.0,28474000.0,STRATA Skin Sciences Inc,1051514.0,14719000.0,-7497000.0,-7497000.0,-3335000.0,-7497000.0,3928000.0,5010000.0,-3.45978,31757000.0,-3597000.0,1.0,-7497000.0,43193000.0,,6133000.0
1437107,7923000000.0,,Motion Picture and Video Industries,,0.0,5232000000.0,7867000000.0,2502000000.0,10505000000.0,Discovery Inc,1437107.0,5167000000.0,-6475000000.0,-6475000000.0,1218000000.0,-6475000000.0,300000000.0,8234570000.0,-16.60256,6497000000.0,1996000000.0,1.0,-6475000000.0,15672000000.0,322000000.0,1561000000.0
1585505,29041000.0,,Commercial and Industrial Machinery and Equipment Rental and Leasing,0.0,0.0,-66975000.0,28950000.0,16995000.0,35529000.0,Zedcor Energy Inc,1585505.0,42120000.0,31750000.0,31750000.0,-19617000.0,31750000.0,2955000.0,7720000.0,0.77063,10598000.0,-25697000.0,1.0,31750000.0,77649000.0,847000.0,31380000.0
1501835,,,Depository Credit Intermediation,,1.0,,,,,Security California Bancorp,1501835.0,,,,,,,374700000.0,,,,0.0,,,,
1338811,87566000.0,,Oil and Gas Extraction,,,-209827000.0,84797000.0,8759000.0,115447000.0,Ember Resources Inc (Pre-Merger),1338811.0,65459000.0,65459000.0,65459000.0,-20467000.0,65459000.0,2769000.0,,0.87399,34152000.0,-90011000.0,,65459000.0,180906000.0,21206000.0,92673000.0
1271057,15957620.0,-1515250.0,Pharmaceutical and Medicine Manufacturing,-267370.0,1.0,120537100.0,-59908710.0,134859710.0,56982670.0,China-Biotics Inc,1271057.0,221029120.0,216034480.0,216034480.0,15383820.0,216034480.0,75866330.0,57590000.0,9.75316,75716190.0,16313150.0,0.0,216034480.0,278011790.0,,56982670.0
1715462,27418000.0,,Commercial and Service Industry Machinery Manufacturing,,0.0,7502000.0,27316000.0,44511000.0,58573000.0,Empire Industries Ltd,1715462.0,20145000.0,12383000.0,12383000.0,1357000.0,12383000.0,102000.0,37120000.0,0.1878,117987000.0,994000.0,1.0,12383000.0,78718000.0,3648000.0,57421000.0
1530804,3054000000.0,,Basic Chemical Manufacturing,106000000.0,0.0,-19000000.0,2950000000.0,2738000000.0,3955000000.0,Tronox Holdings PLC,1530804.0,1009000000.0,786000000.0,786000000.0,-60000000.0,786000000.0,248000000.0,1867490000.0,6.75722,1309000000.0,-53000000.0,1.0,786000000.0,4964000000.0,27000000.0,564000000.0
1594012,154831000.0,,Depository Credit Intermediation,,0.0,1053750000.0,,,20051430000.0,Investors Bancorp Inc,1594012.0,3123245000.0,3021406000.0,3021406000.0,192125000.0,3021406000.0,,4249460000.0,9.76381,,,1.0,3021406000.0,23174675000.0,,
1569994,,,Management of Companies and Enterprises,,,,,,,Waterstone Financial Inc (Maryland),1569994.0,,,,,,,,,,,,,,,
1138817,12750000.0,,Depository Credit Intermediation,,1.0,-101625000.0,,,980264000.0,First Security Group Inc,1138817.0,89980000.0,89846000.0,89846000.0,2417000.0,89846000.0,,156340000.0,1.34447,,,0.0,89846000.0,1070244000.0,,
1329919,1355000.0,-3130000.0,Software Publishers,,1.0,-94137000.0,44105000.0,68601000.0,112588000.0,Vocus Inc,1329919.0,168792000.0,-100767000.0,-100767000.0,-21806000.0,-100767000.0,34740000.0,389360000.0,-4.98658,186931000.0,-20300000.0,0.0,-100767000.0,281380000.0,7841000.0,97611000.0
1329919,,,,,,,,,,,1104789.0,,,,,,,,,,,,,,,
1445297,603660.0,,Plastics Product Manufacturing,-598710.0,0.0,-7320990.0,-842920.0,2338810.0,2084530.0,Conforce International Inc,1445297.0,2859770.0,2838020.0,2838020.0,-3813190.0,2838020.0,1446580.0,30000.0,0.01772,107120.0,-3725790.0,1.0,2838020.0,4944300.0,353180.0,450890.0
95302,2400860.0,19310.0,Pharmaceutical and Medicine Manufacturing,107640.0,1.0,-15785700.0,1826940.0,172150.0,7829510.0,Worldwide Biotech & Pharmaceutical Co,95302.0,-2837450.0,-3613160.0,-3613160.0,-1426240.0,-3613160.0,35040.0,380000.0,-0.06702,12800.0,-1071060.0,0.0,-3613160.0,4992090.0,244510.0,8368390.0
1722010,,,Depository Credit Intermediation,,,,,,,OP Bancorp,1722010.0,,,,,,,,,,,,,,,
1362516,132680.0,19770.0,Other Telecommunications,2380.0,0.0,-14652520.0,129610.0,52800.0,653000.0,Cleartronic Inc,1362516.0,-351210.0,-591570.0,-591570.0,-577600.0,-591570.0,3100.0,12240000.0,-0.0029,544780.0,-460140.0,1.0,-591570.0,301790.0,139670.0,517360.0
