Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1388775,9209000.0,1729000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-59663000.0,-108877000.0,119722000.0,14699000.0,Sirtris Pharmaceuticals Inc,1388775.0,110516000.0,110516000.0,110516000.0,-31090000.0,110516000.0,118086000.0,,3.84297,0.0,-35192000.0,0.0,110516000.0,125215000.0,,7988000.0
1388775,,,,,,,,,,,1302565.0,,,,,,,,,,,,,,,
1391672,0.0,1669000.0,Communications Equipment Manufacturing,-19131000.0,1.0,-33524000.0,-369351000.0,479932000.0,190016000.0,Starent Networks LLC,1391672.0,338201000.0,338201000.0,338201000.0,60524000.0,338201000.0,369351000.0,,4.84057,254076000.0,52180000.0,0.0,338201000.0,528217000.0,,176072000.0
1391672,,,,,,,,,,,1125064.0,,,,,,,,,,,,,,,
1232524,456761000.0,-7286000.0,Pharmaceutical and Medicine Manufacturing,1697000.0,0.0,-60825000.0,69565000.0,551572000.0,845201000.0,Jazz Pharmaceuticals PLC,1232524.0,1121292000.0,-191260000.0,-191260000.0,288586000.0,-191260000.0,387196000.0,7313860000.0,-3.29679,585979000.0,197844000.0,1.0,-191260000.0,1966493000.0,65351000.0,191538000.0
1500341,698400000.0,-52900000.0,"Boiler, Tank, and Shipping Container Manufacturing",-13500000.0,,-5300000.0,696200000.0,296500000.0,1142300000.0,Mauser Packaging Solutions Intermediate Company Inc,1500341.0,573900000.0,-575300000.0,-575300000.0,-36700000.0,-575300000.0,2200000.0,,-575300.0,236500000.0,-54600000.0,,-575300000.0,1716200000.0,25500000.0,122800000.0
1615418,110352000.0,,Depository Credit Intermediation,,0.0,329447000.0,,,4372531000.0,Beneficial Bancorp Inc,1615418.0,633873000.0,500719000.0,500719000.0,14179000.0,500719000.0,,851920000.0,5.7409,,,0.0,500719000.0,5006404000.0,,
1422105,595700000.0,16200000.0,Alumina and Aluminum Production and Processing,-700000.0,0.0,17900000.0,565600000.0,368300000.0,1211400000.0,Noranda Aluminum Holding Corp,1422105.0,146300000.0,-52500000.0,-52500000.0,49500000.0,-52500000.0,36100000.0,223800000.0,-5.42836,1394900000.0,34600000.0,1.0,-52500000.0,1357700000.0,5900000.0,187900000.0
1338042,10611000.0,2150000.0,Pharmaceutical and Medicine Manufacturing,,1.0,-192722000.0,-71566000.0,83748000.0,24688000.0,Aegerion Pharmaceuticals Inc,1338042.0,60401000.0,60401000.0,60401000.0,-62265000.0,60401000.0,82177000.0,2075270000.0,2.36969,0.0,-60607000.0,0.0,60401000.0,85089000.0,,16926000.0
1392562,0.0,,Depository Credit Intermediation,,1.0,44842000.0,,,255156000.0,Louisiana Bancorp Inc,1392562.0,56706000.0,56706000.0,56706000.0,2507000.0,56706000.0,,52600000.0,18.79294,,,0.0,56706000.0,311862000.0,,
1391127,2125000.0,2419000.0,Computer Systems Design and Related Services,,0.0,-184450000.0,-125830000.0,167374000.0,37651000.0,Limelight Networks Inc,1391127.0,267230000.0,180565000.0,180565000.0,-32896000.0,180565000.0,127955000.0,193400000.0,1.84179,180236000.0,-38551000.0,1.0,180565000.0,304881000.0,5843000.0,30308000.0
1365742,700020.0,-9886510.0,Audio and Video Equipment Manufacturing,10268770.0,0.0,-1965800.0,-100038830.0,159509310.0,28102840.0,Acorn International Inc,1365742.0,179293730.0,169545300.0,169545300.0,-17918400.0,169545300.0,101246300.0,42790000.0,1.88405,242573670.0,-21850790.0,1.0,169545300.0,207396560.0,,26762340.0
1386607,558162000.0,-20869000.0,Communications Equipment Manufacturing,-15185000.0,1.0,437755000.0,-2113279000.0,3212607000.0,759020000.0,Qiao Xing Mobile Communication Co Ltd,1386607.0,2474417000.0,2474417000.0,2474417000.0,-371223000.0,2474417000.0,2755505000.0,6950000.0,46.67277,855544000.0,-348672000.0,0.0,2474417000.0,3233437000.0,4433000.0,657306000.0
1386570,225630.0,1177990.0,Scientific Research and Development Services,-2299700.0,0.0,-29716610.0,-294370.0,7927140.0,5041190.0,Chromadex Corp,1386570.0,3993330.0,3857150.0,3857150.0,-11662430.0,3857150.0,520000.0,159370000.0,0.12559,11610490.0,-11636440.0,1.0,3857150.0,9034520.0,,4762960.0
1393612,17993000000.0,,Activities Related to Credit Intermediation,,0.0,7472000000.0,,,63618000000.0,Discover Financial Services,1393612.0,9873000000.0,8838000000.0,8838000000.0,170000000.0,8838000000.0,,26408390000.0,17.74082,,,1.0,8838000000.0,73491000000.0,,
1104358,152898000.0,-3672000.0,Software Publishers,,1.0,-290199000.0,141357000.0,49652000.0,209718000.0,Windstream Bv Holdings Inc,1104358.0,16693000.0,-87806000.0,-87806000.0,-35273000.0,-87806000.0,11541000.0,,-8.78064,340907000.0,1101000.0,0.0,-87806000.0,226411000.0,36382000.0,45999000.0
1104358,,,,,,,,,,,1573032.0,,,,,,,,,,,,,,,
1376610,525192000.0,16285000.0,Metal Ore Mining,-69084000.0,0.0,23747000.0,177484000.0,564013000.0,613250000.0,Hycroft Mining Corp,1376610.0,619974000.0,619974000.0,619974000.0,47727000.0,619974000.0,347708000.0,369010000.0,6.90901,214559000.0,80867000.0,1.0,619974000.0,1233224000.0,,97328000.0
1392994,,,Other Investment Pools and Funds,,0.0,,,,,First Trust Specialty Finance and Financial Opportunities Fund,1392994.0,,,,,,,112330000.0,,,0.0,1.0,,,,
1437424,0.0,,Semiconductor and Other Electronic Component Manufacturing,,0.0,-55327570.0,-1436190.0,2297610.0,864220.0,POET Technologies Inc,1437424.0,1503050.0,1460070.0,1460070.0,-8568400.0,1460070.0,1436190.0,68990000.0,0.01242,,-3882950.0,1.0,1460070.0,2367260.0,7360.0,864220.0
1324245,1147386000.0,112000.0,Computer Systems Design and Related Services,,1.0,177335000.0,779322000.0,658052000.0,1520740000.0,Solera Holdings Inc,1324245.0,736801000.0,-715009000.0,-715009000.0,105043000.0,-715009000.0,464239000.0,4874730000.0,-10.39801,838103000.0,207091000.0,0.0,-715009000.0,2257541000.0,103239000.0,216626000.0
1396278,,509000.0,Computer Systems Design and Related Services,,,12198000.0,-28819000.0,42389000.0,6791000.0,Abbott Informatics Technologies Ltd,1396278.0,42011000.0,39784000.0,39784000.0,2877000.0,39784000.0,28819000.0,,4.73183,25242000.0,2416000.0,,39784000.0,48802000.0,,6038000.0
1043186,554000.0,-1553000.0,Pipeline Transportation of Natural Gas,-781000.0,0.0,10578000.0,271000.0,22347000.0,13789000.0,Stabilis Energy Inc,1043186.0,25185000.0,20694000.0,20694000.0,2309000.0,20694000.0,4477000.0,79930000.0,20.95913,54065000.0,419000.0,1.0,20694000.0,38974000.0,,10109000.0
1337905,6110080.0,,Scientific Research and Development Services,,1.0,-83891970.0,6104990.0,5140.0,13558280.0,Intellect Neurosciences Inc,1337905.0,-13548430.0,-13548480.0,-13548480.0,-9755510.0,-13548480.0,5140.0,1590000.0,-16.20515,0.0,-4347690.0,0.0,-13548480.0,9850.0,,12971580.0
1337905,,,,,,,,,,,1362044.0,,,,,,,,,,,,,,,
1372184,720000.0,107450.0,"Soap, Cleaning Compound, and Toilet Preparation Manufacturing",,0.0,-1003940.0,711420.0,8580.0,879470.0,New You Inc,1372184.0,-870890.0,-870890.0,-870890.0,-466450.0,-870890.0,8580.0,6470000.0,-1814.35417,,-385430.0,1.0,-870890.0,8580.0,,879470.0
1396247,675274000.0,62616600.0,Semiconductor and Other Electronic Component Manufacturing,-46803680.0,1.0,-214587000.0,491952000.0,678471000.0,916755000.0,China Sunergy Co Ltd,1396247.0,6330000.0,4343000.0,4343000.0,-133593620.0,4343000.0,183312000.0,89540000.0,0.01625,292721360.0,-105732520.0,0.0,4343000.0,923085000.0,,771698000.0
1388855,692820.0,-19131370.0,Household Appliance Manufacturing,-36079880.0,0.0,79388090.0,-13268610.0,109535700.0,19023940.0,Deer Consumer Products Inc,1388855.0,185379220.0,148636050.0,148636050.0,39805630.0,148636050.0,13961430.0,1510000.0,4.42467,226748890.0,48228480.0,1.0,148636050.0,204403160.0,,19023940.0
1119745,207000.0,3440000.0,Pharmaceutical and Medicine Manufacturing,-1866000.0,,-44286000.0,-39735000.0,88033000.0,46315000.0,Eurand NV,1119745.0,111574000.0,78468000.0,78468000.0,-5904000.0,78468000.0,39942000.0,,1.63964,109894000.0,-3372000.0,,78468000.0,157889000.0,1368000.0,36253000.0
1409916,1693000.0,,General Medical and Surgical Hospitals,-47000.0,0.0,-141114000.0,1933000.0,9134000.0,8183000.0,Nobilis Health Corp,1409916.0,4688000.0,2363000.0,2363000.0,1199000.0,2363000.0,4222000.0,40750000.0,0.06549,20897000.0,9191000.0,0.0,2363000.0,12871000.0,850000.0,2026000.0
1381526,0.0,,Other Investment Pools and Funds,,,1190000.0,-2000.0,115272000.0,5232000.0,Columbus Acquisition Corp,1381526.0,111200000.0,111200000.0,111200000.0,-373000.0,111200000.0,2000.0,,6.35429,,-202000.0,,111200000.0,116432000.0,,5232000.0
1610827,0.0,,Metal Ore Mining,,1.0,-8543480.0,-931610.0,3527250.0,3424930.0,Eagle Hill Exploration Corp,1610827.0,15474260.0,15474260.0,15474260.0,-3211270.0,15474260.0,931610.0,26180000.0,1.74441,,-3221550.0,0.0,15474260.0,18899190.0,34600.0,894220.0
