Instrument,Total Debt,Accounts Payable (CF),NAICS Industry Group Name,Inventories (CF),Delisted Quote Flag,Retained Earnings (Accumulated Deficit),Net Debt Incl. Pref.Stock & Min.Interest,Total Current Assets,Total Liabilities,Company Common Name,CIK Number,Total Equity,Tangible Book Value - Banks,Tangible Book Value - Insurance,"Net Income/Starting Line, Cumulative",Tangible Book Value - Reported,Cash and Short Term Investments,Market Value for Company,Tangible Book Value Per Share,Net Sales,Operating Income,Instrument Is Active Flag,Tangible Book Value - Utility,"Total Assets, Reported",Depreciation And Amortization,Total Current Liabilities
1379009,26741000000.0,,Lessors of Real Estate,0.0,0.0,6500000000.0,33201000000.0,2652000000.0,39027000000.0,Gazit Globe Ltd,1379009.0,9936000000.0,9238000000.0,9238000000.0,1249000000.0,9238000000.0,1721000000.0,5027730000.0,47.99874,2831000000.0,1973000000.0,1.0,9238000000.0,48963000000.0,26000000.0,3269000000.0
1270484,11514000.0,6589000.0,Computer and Peripheral Equipment Manufacturing,-21489000.0,1.0,,-112899000.0,238907000.0,64993000.0,Verifone Israel Ltd,1270484.0,260049000.0,194195000.0,194195000.0,20084000.0,194195000.0,124413000.0,,7.12564,235400000.0,26515000.0,0.0,194195000.0,325042000.0,2223000.0,49085000.0
1698287,252315000000.0,,Depository Credit Intermediation,,0.0,82365000000.0,,,1206812000000.0,Banco Santander Mexico SA Institucion de Banca Multiple Grupo Financiero Santander,1698287.0,116175000000.0,116175000000.0,116175000000.0,17645000000.0,116175000000.0,,165602500000.0,17.1173,,,1.0,116175000000.0,1322987000000.0,,
1337117,48000.0,3751000.0,Investigation and Security Services,1632000.0,0.0,92065000.0,-32978000.0,137112000.0,89369000.0,Ituran Location and Control Ltd,1337117.0,125790000.0,121975000.0,121975000.0,46361000.0,121975000.0,40465000.0,752620000.0,5.81716,234636000.0,54289000.0,1.0,121975000.0,215159000.0,,65752000.0
1119775,5264860.0,,Aerospace Product and Parts Manufacturing,,1.0,-101870020.0,4784190.0,717670.0,21072100.0,Metal Storm Ltd,1119775.0,-19991690.0,-19991690.0,-19991690.0,,-19991690.0,480670.0,5720000.0,-0.00718,511150.0,-6033220.0,0.0,-19991690.0,1080420.0,,20157000.0
1119775,,,,,,,,,,,1163576.0,,,,,,,,,,,,,,,
1579695,20753000.0,2313000.0,Scientific Research and Development Services,,1.0,-161698000.0,-58291000.0,80061000.0,37982000.0,Biotie Therapies Ltd,1579695.0,105720000.0,46686000.0,46686000.0,-28323000.0,46686000.0,79044000.0,285220000.0,0.04772,3736000.0,-29296000.0,0.0,46686000.0,143702000.0,283000.0,4990000.0
1619762,8437325000.0,-3031000.0,Gambling Industries,51406000.0,0.0,-1032372000.0,8086760000.0,3064517000.0,13154213000.0,International Game Technology PLC,1619762.0,2004995000.0,-5992280000.0,-5992280000.0,-947511000.0,-5992280000.0,1057418000.0,2987460000.0,-29.45383,4938959000.0,-76825000.0,1.0,-5992280000.0,15159208000.0,,3676677000.0
1166272,0.0,,Medical and Diagnostic Laboratories,,0.0,-118426710.0,-5490540.0,5990700.0,1454100.0,Genetic Technologies Ltd,1166272.0,4711880.0,4711880.0,4711880.0,,4711880.0,5490540.0,15860000.0,0.00181,189250.0,-5463880.0,1.0,4711880.0,6165980.0,,1450710.0
1661920,301155000.0,9371000.0,Oil and Gas Extraction,,0.0,-113836000.0,298617000.0,18620000.0,388118000.0,Lonestar Resources US Inc,1661920.0,203690000.0,203690000.0,203690000.0,-43485000.0,203690000.0,2538000.0,89960000.0,8.31162,94068000.0,-35441000.0,1.0,203690000.0,591808000.0,56818000.0,63956000.0
1660046,0.0,,Pharmaceutical and Medicine Manufacturing,,0.0,-49932690.0,-4727430.0,7050440.0,803340.0,Immuron Ltd,1660046.0,8439350.0,8439350.0,8439350.0,,8439350.0,4727430.0,28640000.0,0.05911,3693270.0,-3010930.0,1.0,8439350.0,9242690.0,5050.0,803340.0
1660046,,,,,,,,,,,1416282.0,,,,,,,,,,,,,,,
1351288,4960000.0,4312000.0,Scientific Research and Development Services,-96000.0,0.0,-278699000.0,-236215000.0,276708000.0,54740000.0,GW Pharmaceuticals PLC,1351288.0,278175000.0,272044000.0,272044000.0,-131688000.0,272044000.0,241175000.0,2932930000.0,0.89359,8238000.0,-153276000.0,1.0,272044000.0,332915000.0,,36469000.0
1444331,197213000.0,,Metal Ore Mining,,0.0,-1891483000.0,28935000.0,70587000.0,173748000.0,Paladin Energy Ltd,1444331.0,235873000.0,225780000.0,225780000.0,,225780000.0,39166000.0,314520000.0,0.13182,72917000.0,408384000.0,1.0,225780000.0,409621000.0,,18220000.0
1335730,39020939000000.0,,Depository Credit Intermediation,,0.0,4003998000000.0,,,195961293000000.0,Mizuho Financial Group Inc,1335730.0,9067007000000.0,7974299000000.0,7974299000000.0,799953000000.0,7974299000000.0,,4324341000000.0,314.38426,,,1.0,7974299000000.0,205028300000000.0,,
1539042,7615000.0,,Building Equipment Contractors,,0.0,-160864000.0,10144000.0,6703000.0,20861000.0,Bluenrgy Group Ltd,1539042.0,5595000.0,-7141000.0,-7141000.0,,-7141000.0,302000.0,2410000.0,-1.18363,18956000.0,-7669000.0,1.0,-7141000.0,26456000.0,419000.0,10545000.0
1207179,2410847000.0,-25537000.0,"Deep Sea, Coastal, and Great Lakes Water Transportation",-151000.0,0.0,-95742000.0,2276973000.0,473460000.0,3048971000.0,Golar LNG Ltd,1207179.0,1715316000.0,1715316000.0,1715316000.0,-145279000.0,1715316000.0,214862000.0,2204340000.0,16.96346,143537000.0,-85457000.0,1.0,1715316000.0,4764287000.0,76522000.0,1632274000.0
1280728,15689028000000.0,,"Electric Power Generation, Transmission and Distribution",,0.0,8252029000000.0,20928892000000.0,6420730000000.0,32451464000000.0,Interconnection Electric SA ESP,1280728.0,10957037000000.0,4532543000000.0,4532543000000.0,,4532543000000.0,2226621000000.0,15485350000000.0,4091.93236,,4126925000000.0,1.0,4532543000000.0,43408501000000.0,39887000000.0,3110276000000.0
1131343,0.0,,Scientific Research and Development Services,,0.0,-127829170.0,-15235560.0,18654590.0,2644860.0,Alterity Therapeutics Ltd,1131343.0,16081160.0,16081160.0,16081160.0,,16081160.0,15235560.0,17720000.0,0.03012,201170.0,-7994880.0,1.0,16081160.0,18726010.0,21800.0,2643940.0
1408276,15631600.0,1515940.0,Motion Picture and Video Industries,,0.0,-38155000.0,22049900.0,2830730.0,22321510.0,Seven Arts Entertainment Inc,1408276.0,-6715310.0,-21860710.0,-21860710.0,-22416070.0,-21860710.0,4880.0,10000.0,-95046.56522,1522810.0,-18188590.0,1.0,-21860710.0,15606200.0,,22675040.0
1021604,4995000.0,-644000.0,Semiconductor and Other Electronic Component Manufacturing,110000.0,0.0,-210680000.0,-5078000.0,22234000.0,16881000.0,On Track Innovations Ltd,1021604.0,12451000.0,12115000.0,12115000.0,-2385000.0,12115000.0,10073000.0,24360000.0,0.29424,20873000.0,-2182000.0,1.0,12115000.0,29332000.0,,14628000.0
1264136,43978036000000.0,,Depository Credit Intermediation,,0.0,15620006000000.0,,,295929569000000.0,Woori Financial Group Inc,1264136.0,20365892000000.0,19847293000000.0,19847293000000.0,1530088000000.0,19847293000000.0,,10545600000000.0,29478.89664,,,1.0,19847293000000.0,316295461000000.0,,
67088,71261234000000.0,,Depository Credit Intermediation,,0.0,10064923000000.0,,,290912501000000.0,Mitsubishi UFJ Financial Group Inc,67088.0,16024914000000.0,14778238000000.0,14778238000000.0,1409377000000.0,14778238000000.0,,7437866000000.0,1122.71986,,,1.0,14778238000000.0,306937415000000.0,,
67088,,,,,,,,,,,1180081.0,,,,,,,,,,,,,,,
1718226,0.0,,Nonmetallic Mineral Mining and Quarrying,,0.0,-34415830.0,-7238490.0,7310600.0,1989080.0,Piedmont Lithium Ltd,1718226.0,6067510.0,6067510.0,6067510.0,,6067510.0,7238490.0,60680000.0,0.01085,132750.0,-9376900.0,1.0,6067510.0,8056600.0,1260.0,1989080.0
1718226,,,,,,,,,,,1728205.0,,,,,,,,,,,,,,,
1692528,,,,,,,,,,,,,,,,,,,,,,,,,,
1314102,0.0,-346000.0,Scientific Research and Development Services,,0.0,-310820000.0,-16898000.0,17740000.0,5341000.0,EyePoint Pharmaceuticals Inc,1314102.0,13336000.0,12972000.0,12972000.0,-18485000.0,12972000.0,16898000.0,179510000.0,0.3296,7539000.0,-18576000.0,1.0,12972000.0,18677000.0,,5290000.0
1445162,73584347000.0,,Motor Vehicle Manufacturing,,0.0,22645686000.0,68633855000.0,102684392000.0,123095236000.0,Byd Co Ltd,1445162.0,55004194000.0,40739161000.0,40739161000.0,,40739161000.0,9903785000.0,132549100000.0,14.93293,105914702000.0,5620641000.0,1.0,40739161000.0,178099430000.0,680132000.0,104996936000.0
1095981,13624000.0,,Scientific Research and Development Services,251000.0,0.0,-401749000.0,4074000.0,14864000.0,18615000.0,Plus Therapeutics Inc,1207924.0,13000000.0,1871000.0,1871000.0,-22686000.0,1871000.0,9550000.0,3830000.0,16.17812,6411000.0,-20683000.0,1.0,1871000.0,31615000.0,,18414000.0
1095981,,,,,,,,,,,1095981.0,,,,,,,,,,,,,,,
