Instrument,Instrument Is Active Flag,Cash and Short Term Investments,"Working Capital, Period over Period Average (Pvt)",Company Common Name,Operating Income,Tangible Book Value - Reported,Depreciation And Amortization,Earnings Before Interest & Taxes (EBIT) (Pvt),CIK Number,Total Equity,Tangible Book Value - Utility,Inventories (CF),Price,Net Sales,Pricing Volatility,Retained Earnings (Accumulated Deficit),Accounts Payable (CF),Geographic Earnings Before Interest and Taxes (EBIT),Market Value for Company,Delisted Quote Flag,"Working Capital, Period over Period % Change (Pvt)",Total Current Assets,Total Liabilities,"Total Assets, Reported",Tangible Book Value - Banks,"Net Income/Starting Line, Cumulative",Total Current Liabilities,Market Capitalisation,Stock Price,NAICS Industry Group Name,Tangible Book Value - Insurance,Tangible Book Value Per Share,Net Debt Incl. Pref.Stock & Min.Interest,Cash,Business Earnings Before Interest and Taxes (EBIT),Total Debt,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)"
1012394,0.0,2007000.0,,Ep Medsystems Inc,-3315000.0,6489000.0,,,1012394.0,6990000.0,6489000.0,-403000.0,,10854000.0,,-17648000.0,380000.0,,,1.0,,7083000.0,2673000.0,9662000.0,6489000.0,-3213000.0,2098000.0,,,Medical Equipment and Supplies Manufacturing,6489000.0,0.58542,-1496000.0,,,511000.0,
1012394,,302000.0,,,-4871000.0,3481000.0,,,,3936000.0,3481000.0,-489000.0,,9760000.0,,-22485000.0,-411000.0,,,,,5279000.0,4480000.0,8415000.0,3481000.0,-4836000.0,2313000.0,,,,3481000.0,0.28952,2554000.0,,,2856000.0,
1012393,0.0,2884000.0,,Keystone Automotive Industries Inc,14969000.0,113344000.0,,,1012393.0,150195000.0,113344000.0,-5429000.0,,372466000.0,,66882000.0,-2236000.0,,,1.0,,118021000.0,33622000.0,183817000.0,113344000.0,9809000.0,31869000.0,,,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,113344000.0,7.61107,9801000.0,,,12685000.0,
1012393,,3005000.0,,,343000.0,111242000.0,,,,145941000.0,111242000.0,-1776000.0,,351845000.0,,66405000.0,-623000.0,,,,,123676000.0,37815000.0,183756000.0,111242000.0,-477000.0,35283000.0,,,,111242000.0,7.7472,11964000.0,,,14969000.0,
1009802,1.0,1969000.0,,ACT Clean Technologies Inc,-3767000.0,2906000.0,,,1009802.0,2906000.0,2906000.0,8000.0,,17000.0,,-15878000.0,13000.0,,8450000.0,0.0,,2107000.0,275000.0,3180000.0,2906000.0,-2690000.0,275000.0,,,"Management, Scientific, and Technical Consulting Services",2906000.0,5189.28571,-1969000.0,,,0.0,
1009802,,3847000.0,,,-4487000.0,4467000.0,,,,4467000.0,4467000.0,-4000.0,,14000.0,,-20167000.0,143000.0,,12200000.0,,,4184000.0,417000.0,4884000.0,4467000.0,-4288000.0,417000.0,,,,4467000.0,6381.42857,-3847000.0,,,0.0,
898427,1.0,,,AXA SA,4181000000.0,13400000000.0,634000000.0,,898427.0,16358000000.0,13400000000.0,,,,,7748000000.0,,,63525720000.0,0.0,,,501576000000.0,517935000000.0,13400000000.0,2021000000.0,,,,Insurance Carriers,13400000000.0,9.0114,,,,24789000000.0,
898427,,,,,8825000000.0,8054000000.0,353000000.0,,,24322000000.0,8054000000.0,,,,,8134000000.0,,,40287640000.0,,,,462192000000.0,486512000000.0,8054000000.0,3904000000.0,,,,,8054000000.0,4.63674,,,,24762000000.0,
930775,1.0,2173000.0,,Encision Inc,-2083000.0,2791000.0,,,930775.0,2912000.0,2791000.0,-175000.0,,2002000.0,,-14270000.0,36000.0,,1880000.0,0.0,,3076000.0,478000.0,3390000.0,2791000.0,-1966000.0,478000.0,,,Medical Equipment and Supplies Manufacturing,2791000.0,0.51843,-2173000.0,,,0.0,
930775,,791000.0,,,-1083000.0,1858000.0,,,,1976000.0,1858000.0,-82000.0,,3017000.0,,-15260000.0,47000.0,,11620000.0,,,2297000.0,568000.0,2544000.0,1858000.0,-990000.0,568000.0,,,,1858000.0,0.3443,-791000.0,,,0.0,
1012620,1.0,7791000.0,,Genesee & Wyoming Inc,22368000.0,69764000.0,12574000.0,,1012620.0,81829000.0,69764000.0,-872000.0,,175586000.0,,47023000.0,,,118740000.0,0.0,,72578000.0,222111000.0,303940000.0,69764000.0,12533000.0,77385000.0,,,Rail Transportation,69764000.0,3.72058,101169000.0,,,108376000.0,
1012620,,3373000.0,,,23712000.0,83417000.0,13980000.0,,,113581000.0,83417000.0,-517000.0,,206530000.0,,60903000.0,,,226930000.0,,,63056000.0,224802000.0,338383000.0,83417000.0,13932000.0,57901000.0,,,,83417000.0,3.95037,123002000.0,,,104801000.0,
1284519,0.0,4470000.0,,Labopharm Inc,-3752000.0,7475000.0,,,1284519.0,8480000.0,7475000.0,,,1520000.0,,-23328000.0,,,43130000.0,1.0,,6190000.0,985000.0,9465000.0,7475000.0,-3709000.0,985000.0,,,Pharmaceutical and Medicine Manufacturing,7475000.0,0.37344,-4448000.0,,,22000.0,
1284519,,4470000.0,,,-3752000.0,7475000.0,,,,8480000.0,7475000.0,,,1520000.0,,-23328000.0,,,335640000.0,,,6190000.0,985000.0,9465000.0,7475000.0,-3709000.0,985000.0,,,,7475000.0,0.37344,-4448000.0,,,22000.0,
