,Instrument,Geographic Earnings Before Interest and Taxes (EBIT),GICS Industry Name,Total Liabilities,Depreciation And Amortization,Total Current Assets,NAICS Industry Group Name,Pricing Volatility,CIK Number,Total Equity,Cash and Short Term Investments
0,1351548,,,75231000.0,1659000.0,94209000.0,Scheduled Air Transportation,,1351548.0,44391000.0,47289000.0
1,1351548,,,106502000.0,3440000.0,140361000.0,,,,81044000.0,83611000.0
2,1351548,,,106502000.0,3440000.0,140361000.0,,,,81044000.0,83611000.0
3,1351548,,,106502000.0,3440000.0,140361000.0,,,,81044000.0,83611000.0
4,1351548,,,106502000.0,3440000.0,140361000.0,,,,81044000.0,83611000.0
5,1351548,,,150537000.0,5455000.0,199793000.0,,,,144779000.0,111251000.0
6,1351548,,,150537000.0,5455000.0,199793000.0,,,,144779000.0,111251000.0
7,1351548,,,150537000.0,5455000.0,199793000.0,,,,144779000.0,111251000.0
8,1351548,,,150537000.0,5455000.0,199793000.0,,,,144779000.0,111251000.0
9,1351548,,,244552000.0,11587000.0,193393000.0,,,,169132000.0,89555000.0
10,1351548,,,244552000.0,11587000.0,193393000.0,,,,169132000.0,89555000.0
11,1351548,,,244552000.0,11587000.0,193393000.0,,,,169132000.0,89555000.0
12,1351548,,,244552000.0,11587000.0,193393000.0,,,,169132000.0,89555000.0
13,1351548,,,429349000.0,17650000.0,191291000.0,,,,158968000.0,104880000.0
14,1351548,,,429349000.0,17650000.0,191291000.0,,,,158968000.0,104880000.0
15,1351548,,,429349000.0,17650000.0,191291000.0,,,,158968000.0,104880000.0
16,1351548,,,429349000.0,17650000.0,191291000.0,,,,158968000.0,104880000.0
17,1351548,,,511765000.0,23720000.0,269732000.0,,,,257941000.0,190609000.0
18,1351548,,,511765000.0,23720000.0,269732000.0,,,,257941000.0,190609000.0
19,1351548,,,511765000.0,23720000.0,269732000.0,,,,257941000.0,190609000.0
20,1351548,,,511765000.0,23720000.0,269732000.0,,,,257941000.0,190609000.0
21,1351548,,,554090000.0,26498000.0,275549000.0,,,,237920000.0,174795000.0
22,1351548,,,554090000.0,26498000.0,275549000.0,,,,237920000.0,174795000.0
23,1351548,,,554090000.0,26498000.0,275549000.0,,,,237920000.0,174795000.0
24,1351548,,,554090000.0,26498000.0,275549000.0,,,,237920000.0,174795000.0
25,1351548,,,741657000.0,28372000.0,390956000.0,,,,228776000.0,272839000.0
26,1351548,,,741657000.0,28372000.0,390956000.0,,,,228776000.0,272839000.0
27,1351548,,,741657000.0,28372000.0,390956000.0,,,,228776000.0,272839000.0
28,1351548,,,741657000.0,28372000.0,390956000.0,,,,228776000.0,272839000.0
29,1351548,,,833372000.0,34702000.0,340405000.0,,,,209496000.0,202981000.0
30,1351548,,,833372000.0,34702000.0,340405000.0,,,,209496000.0,202981000.0
31,1351548,,,833372000.0,34702000.0,340405000.0,,,,209496000.0,202981000.0
32,1351548,,,833372000.0,34702000.0,340405000.0,,,,209496000.0,202981000.0
33,1351548,,,1097852000.0,44641000.0,306286000.0,,,,152119000.0,129338000.0
34,1351548,,,1097852000.0,44641000.0,306286000.0,,,,152119000.0,129338000.0
35,1351548,,,1097852000.0,44641000.0,306286000.0,,,,152119000.0,129338000.0
36,1351548,,,1097852000.0,44641000.0,306286000.0,,,,152119000.0,129338000.0
37,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
38,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
39,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
40,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
41,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
42,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
43,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
44,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
45,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
46,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
47,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
48,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
49,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
50,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
51,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
52,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
53,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
54,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
55,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
56,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
57,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
58,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
59,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
60,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
61,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
62,1351548,,,1023526000.0,41041000.0,280022000.0,,,,-93927000.0,71793000.0
